test_start,test_end,start_capital,end_capital,profit,return_pct,sharpe,sortino,params
2024-01-01,2024-04-30,10000.0,8522.632223176706,-1477.3677768232938,-14.773677768232938,-1.7978570369570923,-2.2695126236342738,"{'adx_threshold': 18, 'adx_length': 20, 'sar_acceleration': 0.03, 'sar_maximum': 0.2, 'atr_multiplier': 2.0, 'atr_length': 18, 'use_dmp_cross': False}"
2024-04-30,2024-08-28,8522.632223176706,8095.163211044954,-427.4690121317526,-5.015692346424152,-0.9175983557675933,-1.3805773215492136,"{'adx_threshold': 27, 'adx_length': 17, 'sar_acceleration': 0.035, 'sar_maximum': 0.25, 'atr_multiplier': 2.0, 'atr_length': 17, 'use_dmp_cross': False}"
2024-08-28,2024-12-26,8095.163211044954,8992.894491327164,897.7312802822107,11.089724281992929,1.23323188394971,2.10696969502994,"{'adx_threshold': 24, 'adx_length': 13, 'sar_acceleration': 0.01, 'sar_maximum': 0.15000000000000002, 'atr_multiplier': 4.0, 'atr_length': 13, 'use_dmp_cross': True}"
2024-12-26,2025-04-25,8992.894491327164,7296.472274731208,-1696.4222165959563,-18.864028908956985,-3.9470545592336497,-5.438012210265349,"{'adx_threshold': 16, 'adx_length': 12, 'sar_acceleration': 0.025, 'sar_maximum': 0.1, 'atr_multiplier': 1.5, 'atr_length': 10, 'use_dmp_cross': True}"
2025-04-25,2025-08-23,7296.472274731208,7146.867015694336,-149.60525903687176,-2.050377955316537,-0.45441126924108544,-0.5812268755953228,"{'adx_threshold': 16, 'adx_length': 14, 'sar_acceleration': 0.05, 'sar_maximum': 0.1, 'atr_multiplier': 2.0, 'atr_length': 16, 'use_dmp_cross': True}"
2025-08-23,2025-12-21,7146.867015694336,5926.748750827088,-1220.1182648672484,-17.07207175099103,-3.21606005563623,-4.101031618676862,"{'adx_threshold': 17, 'adx_length': 15, 'sar_acceleration': 0.02, 'sar_maximum': 0.2, 'atr_multiplier': 3.5, 'atr_length': 20, 'use_dmp_cross': True}"
