test_start,test_end,start_capital,end_capital,profit,return_pct,sharpe,sortino,params
2024-01-31,2024-03-01,10000,10000,0,0.0,0,0,"{'adx_threshold': 20, 'adx_length': 14, 'sar_acceleration': 0.025, 'sar_maximum': 0.3, 'atr_multiplier': 3.0, 'atr_length': 17, 'use_dmp_cross': False}"
