date,open,high,low,close,volume,trades
2023-08-15 00:00:00+00:00,0.20001,0.24,0.16801,0.1834,102062.24241010005,914
2023-08-16 00:00:00+00:00,0.1834,0.597,0.1786,0.20913,3627337.3183526252,5414
2023-08-17 00:00:00+00:00,0.20887,0.22251,0.15891,0.17311,471640.4131692208,1873
2023-08-18 00:00:00+00:00,0.17137,0.17999,0.1468,0.16749,405894.8925291229,1325
2023-08-19 00:00:00+00:00,0.16617,0.17,0.15473,0.15941,93985.36299450372,348
2023-08-20 00:00:00+00:00,0.16087,0.16087,0.14719,0.15115,62777.92102267046,258
2023-08-21 00:00:00+00:00,0.15164,0.15487,0.14159,0.14885,43589.312734207524,190
2023-08-22 00:00:00+00:00,0.1479,0.15562,0.14397,0.15419,121423.42605248187,395
2023-08-23 00:00:00+00:00,0.15408,0.15592,0.14652,0.1538,80906.45652389203,338
2023-08-24 00:00:00+00:00,0.15153,0.15165,0.14617,0.14643,18150.8374238274,102
2023-08-25 00:00:00+00:00,0.14721,0.14721,0.13729,0.13869,14024.204954171115,162
2023-08-26 00:00:00+00:00,0.13828,0.14707,0.13,0.13263,25203.728031457213,182
2023-08-27 00:00:00+00:00,0.13162,0.13464,0.12773,0.13188,71664.79232955838,218
2023-08-28 00:00:00+00:00,0.13162,0.13162,0.12582,0.12925,37845.20745318501,172
2023-08-29 00:00:00+00:00,0.12876,0.15918,0.11884,0.14693,168578.43899626387,772
2023-08-30 00:00:00+00:00,0.14687,0.17165,0.14392,0.1495,160267.86209479542,1092
2023-08-31 00:00:00+00:00,0.14859,0.1525,0.13144,0.13241,55329.2223704176,622
2023-09-01 00:00:00+00:00,0.13222,0.16498,0.12814,0.14007,129379.86761920743,1056
2023-09-02 00:00:00+00:00,0.13889,0.15162,0.12995,0.13202,70780.28538377868,572
2023-09-03 00:00:00+00:00,0.1309,0.13561,0.1261,0.12778,29661.9271510202,177
2023-09-04 00:00:00+00:00,0.12733,0.15146,0.12367,0.12545,22367.535500628477,166
2023-09-05 00:00:00+00:00,0.12401,0.14499,0.12181,0.12567,32872.189840200575,178
2023-09-06 00:00:00+00:00,0.12559,0.12864,0.12269,0.12663,41049.549296053185,173
2023-09-07 00:00:00+00:00,0.12612,0.13806,0.12503,0.13197,68298.41851698246,485
2023-09-08 00:00:00+00:00,0.13335,0.13979,0.12656,0.12837,32971.33585058609,257
2023-09-09 00:00:00+00:00,0.12646,0.13179,0.12366,0.12569,8442.6245973542,71
2023-09-10 00:00:00+00:00,0.12513,0.1288,0.11342,0.12029,57396.70920052036,247
2023-09-11 00:00:00+00:00,0.12191,0.12191,0.11346,0.11541,51415.601364332404,175
2023-09-12 00:00:00+00:00,0.11511,0.11918,0.11485,0.1175,11027.830281949999,60
2023-09-13 00:00:00+00:00,0.1186,0.1191,0.11529,0.11825,16157.984570612502,73
2023-09-14 00:00:00+00:00,0.11796,0.121,0.1165,0.11824,17255.348716203178,74
2023-09-15 00:00:00+00:00,0.11766,0.12557,0.11505,0.12375,75051.2351692124,429
2023-09-16 00:00:00+00:00,0.12374,0.14905,0.12303,0.14041,59995.67466663632,427
2023-09-17 00:00:00+00:00,0.1394,0.14045,0.12239,0.1234,68392.80448568,290
2023-09-18 00:00:00+00:00,0.12174,0.13192,0.12025,0.12464,26412.1381826928,212
2023-09-19 00:00:00+00:00,0.12388,0.1325,0.12186,0.12588,18295.796525114398,120
2023-09-20 00:00:00+00:00,0.12631,0.13084,0.1222,0.1246,17567.597611690013,186
2023-09-21 00:00:00+00:00,0.12562,0.13006,0.12169,0.12427,11142.1956227437,112
2023-09-22 00:00:00+00:00,0.12314,0.125,0.12238,0.1241,6238.101148324,45
2023-09-23 00:00:00+00:00,0.12349,0.1235,0.1206,0.12168,17379.25515846001,50
2023-09-24 00:00:00+00:00,0.12066,0.12208,0.11702,0.11813,15309.8583942552,87
2023-09-25 00:00:00+00:00,0.11798,0.11921,0.11674,0.11837,15767.942049061301,80
2023-09-26 00:00:00+00:00,0.11836,0.11888,0.11621,0.11709,13788.9695629917,59
2023-09-27 00:00:00+00:00,0.11739,0.11862,0.11536,0.11642,12502.8836407042,70
2023-09-28 00:00:00+00:00,0.11646,0.12063,0.11608,0.11875,13436.9494124375,88
