date,open,high,low,close,volume,trades
2023-03-21 00:00:00+00:00,84.67,90.0,81.9,85.25,11150.1344676975,89
2023-03-22 00:00:00+00:00,85.25,85.93,75.85,77.75,22157.7053082375,127
2023-03-23 00:00:00+00:00,77.5,82.0,75.03,80.6,19336.221996026,174
2023-03-24 00:00:00+00:00,81.0,82.0,70.33,70.38,25420.9445973558,181
2023-03-25 00:00:00+00:00,70.42,78.66,69.35,73.0,1853.86154937,41
2023-03-26 00:00:00+00:00,72.8,78.0,68.76,69.34,4681.158018952201,60
2023-03-27 00:00:00+00:00,69.02,95.0,67.02,72.78,36032.498568692405,226
2023-03-28 00:00:00+00:00,75.93,81.11,72.09,77.97,40634.7047019585,176
2023-03-29 00:00:00+00:00,78.55,85.0,75.64,78.68,29121.9272991864,131
2023-03-30 00:00:00+00:00,76.18,78.83,74.69,77.79,30676.108768873804,133
2023-03-31 00:00:00+00:00,75.87,77.22,73.46,76.42,23755.6074049602,91
2023-04-01 00:00:00+00:00,76.09,76.25,75.24,76.25,4242.0063405500005,28
2023-04-02 00:00:00+00:00,77.02,77.53,73.28,73.6,84800.31427984,136
2023-04-03 00:00:00+00:00,73.8,74.59,72.0,74.42,48239.902408653,166
2023-04-04 00:00:00+00:00,74.41,77.57,72.58,77.55,7197.6478746975,68
2023-04-05 00:00:00+00:00,77.55,83.89,77.02,80.66,36520.7567773826,211
2023-04-06 00:00:00+00:00,80.59,80.67,78.58,80.3,51142.25333294,202
2023-04-07 00:00:00+00:00,80.44,83.23,77.37,78.93,8743.869999251101,51
2023-04-08 00:00:00+00:00,78.6,80.67,78.11,78.11,14566.2785046402,81
2023-04-09 00:00:00+00:00,79.62,79.62,76.0,77.83,35750.088417107,108
2023-04-10 00:00:00+00:00,77.89,79.94,76.75,79.94,8920.8082377008,35
2023-04-11 00:00:00+00:00,79.59,83.0,77.02,77.02,25730.3224644046,209
2023-04-12 00:00:00+00:00,78.99,79.11,74.75,78.25,12502.17937943,144
2023-04-13 00:00:00+00:00,77.9,85.54,77.65,81.06,47863.9569687972,300
2023-04-14 00:00:00+00:00,81.77,86.7,81.06,85.94,54146.4654187688,321
2023-04-15 00:00:00+00:00,86.3,90.74,84.04,87.9,79757.269780254,593
2023-04-16 00:00:00+00:00,87.49,100.0,85.3,88.6,68378.60962137,383
2023-04-17 00:00:00+00:00,88.08,88.3,84.7,86.32,31860.449845296796,382
2023-04-18 00:00:00+00:00,86.02,93.88,85.44,89.92,132693.3014232672,623
2023-04-19 00:00:00+00:00,90.08,90.73,79.59,80.18,129988.8399843926,766
2023-04-20 00:00:00+00:00,81.08,86.61,77.43,78.42,50695.8914359806,361
2023-04-21 00:00:00+00:00,78.42,79.51,72.09,73.02,67229.698499634,353
2023-04-22 00:00:00+00:00,72.91,76.3,72.56,74.49,34404.0089561883,223
2023-04-23 00:00:00+00:00,74.42,76.11,71.36,72.08,22822.2168855768,231
2023-04-24 00:00:00+00:00,72.55,73.49,70.49,71.91,43432.8544731375,206
2023-04-25 00:00:00+00:00,71.7,75.35,70.49,73.36,86190.01844813919,555
2023-04-26 00:00:00+00:00,73.96,79.37,69.69,73.02,158826.9281268534,548
2023-04-27 00:00:00+00:00,73.49,75.41,72.78,74.13,63061.35791394179,255
2023-04-28 00:00:00+00:00,74.13,76.86,71.55,73.04,74689.87031778801,538
2023-04-29 00:00:00+00:00,73.09,76.35,72.3,72.3,28594.003236012002,262
2023-04-30 00:00:00+00:00,72.31,75.89,72.0,72.0,35532.401868,345
2023-05-01 00:00:00+00:00,72.77,72.77,68.5,69.45,75280.66112529901,292
2023-05-02 00:00:00+00:00,69.48,72.53,68.81,70.47,22306.636560582,365
2023-05-03 00:00:00+00:00,70.25,76.87,67.61,70.7,266229.705802816,4695
2023-05-04 00:00:00+00:00,70.02,77.0,68.33,68.53,205316.7301413767,2444
2023-05-05 00:00:00+00:00,68.75,74.63,68.5,72.19,311998.6317562726,2734
2023-05-06 00:00:00+00:00,72.52,73.42,67.8,69.55,198828.350842446,1608
2023-05-07 00:00:00+00:00,69.65,71.18,68.0,68.44,84555.9482476024,734
2023-05-08 00:00:00+00:00,68.44,69.32,63.0,63.6,229795.006329624,1608
2023-05-09 00:00:00+00:00,63.75,65.15,60.81,61.01,83768.9848484567,481
2023-05-10 00:00:00+00:00,61.55,65.88,59.0,62.7,76663.54122385201,878
2023-05-11 00:00:00+00:00,62.52,63.91,57.32,59.76,100078.2605943216,658
2023-05-12 00:00:00+00:00,59.46,61.48,58.53,61.35,135025.353155292,395
2023-05-13 00:00:00+00:00,61.22,61.67,60.65,61.41,9927.53163414,44
2023-05-14 00:00:00+00:00,60.84,62.28,60.67,61.48,13248.153084895599,47
2023-05-15 00:00:00+00:00,61.08,64.47,60.69,63.56,92424.90373648,407
2023-05-16 00:00:00+00:00,63.26,63.5,61.64,62.18,67027.5432323634,431
2023-05-17 00:00:00+00:00,62.23,65.0,60.82,64.13,64986.3063711785,203
2023-05-18 00:00:00+00:00,64.12,64.62,60.86,61.74,43778.0225409912,162
2023-05-19 00:00:00+00:00,61.78,63.16,61.78,63.16,18795.955396226,76
2023-05-20 00:00:00+00:00,63.03,63.39,62.52,62.94,16826.8246858746,56
2023-05-21 00:00:00+00:00,62.89,63.19,59.6,59.86,43723.9555360804,162
2023-05-22 00:00:00+00:00,59.38,61.42,58.76,59.91,131784.1337620164,381
2023-05-23 00:00:00+00:00,60.19,62.55,58.4,58.49,48640.9001231318,458
2023-05-24 00:00:00+00:00,58.49,59.04,53.5,54.63,39711.463469602204,594
2023-05-25 00:00:00+00:00,54.99,54.99,52.59,52.88,21697.990066472,185
2023-05-26 00:00:00+00:00,52.89,56.31,52.77,55.25,60922.38616191,294
2023-05-27 00:00:00+00:00,54.35,56.23,53.88,54.83,14274.705806191,147
2023-05-28 00:00:00+00:00,55.1,60.14,55.1,57.77,20395.2258761199,147
2023-05-29 00:00:00+00:00,58.38,59.12,55.0,56.17,37773.298190493704,331
2023-05-30 00:00:00+00:00,55.79,57.82,55.65,56.43,22386.4617980421,161
2023-05-31 00:00:00+00:00,56.83,57.02,53.54,54.31,25312.5849145599,366
2023-06-01 00:00:00+00:00,54.15,54.38,52.97,53.76,52826.829700377595,446
2023-06-02 00:00:00+00:00,53.5,56.7,53.27,56.34,90460.67451307921,428
2023-06-03 00:00:00+00:00,56.34,58.01,55.49,56.51,40765.794144731495,329
2023-06-04 00:00:00+00:00,55.45,58.6,55.11,55.74,40548.3234964308,311
2023-06-05 00:00:00+00:00,55.7,55.91,48.42,52.25,185247.18399594,512
2023-06-06 00:00:00+00:00,51.59,61.0,51.47,53.76,269379.7180644864,414
2023-06-07 00:00:00+00:00,53.86,56.3,50.79,51.28,79339.4723295432,507
2023-06-08 00:00:00+00:00,51.37,51.8,50.17,51.49,17440.2631890658,78
2023-06-09 00:00:00+00:00,51.37,52.17,50.55,51.37,57199.3500484879,288
2023-06-10 00:00:00+00:00,51.63,51.63,42.99,45.01,114298.73908761909,913
2023-06-11 00:00:00+00:00,44.97,46.2,43.74,43.74,51141.7577668608,761
2023-06-12 00:00:00+00:00,44.03,45.03,41.17,44.9,133551.704406261,886
2023-06-13 00:00:00+00:00,44.58,50.23,44.57,45.45,35786.430080001,376
2023-06-14 00:00:00+00:00,45.77,47.34,43.22,43.69,37095.6538852084,452
2023-06-15 00:00:00+00:00,44.27,46.2,43.52,45.29,14131.8466633407,126
2023-06-16 00:00:00+00:00,45.52,49.41,45.52,49.08,26821.5629105796,255
2023-06-17 00:00:00+00:00,48.88,53.42,48.88,50.06,40232.20445591061,163
2023-06-18 00:00:00+00:00,49.92,50.33,48.86,49.88,7037.242575784001,94
2023-06-19 00:00:00+00:00,49.8,50.04,48.87,49.28,65694.4771574784,214
2023-06-20 00:00:00+00:00,49.52,51.55,49.5,51.55,211181.25938333798,671
2023-06-21 00:00:00+00:00,51.48,54.73,51.45,54.69,149022.3071476179,273
2023-06-22 00:00:00+00:00,54.7,56.87,53.44,53.55,24663.0293432775,120
2023-06-23 00:00:00+00:00,53.55,56.17,53.47,53.96,93254.0915638216,203
2023-06-24 00:00:00+00:00,54.0,54.51,52.36,52.98,13064.84953647,62
2023-06-25 00:00:00+00:00,53.21,56.13,53.21,55.32,23044.3403360076,131
2023-06-26 00:00:00+00:00,55.31,56.16,52.51,52.85,49148.862512512,139
2023-06-27 00:00:00+00:00,53.23,55.0,53.11,54.38,87006.233231866,159
2023-06-28 00:00:00+00:00,54.3,54.3,51.74,52.0,21473.30525912,86
2023-06-29 00:00:00+00:00,51.96,53.49,51.55,52.74,26395.5169531782,82
2023-06-30 00:00:00+00:00,52.9,56.05,50.78,56.03,70515.8485771987,245
2023-07-01 00:00:00+00:00,55.85,58.6,54.98,57.94,56558.389751348994,356
2023-07-02 00:00:00+00:00,57.09,58.18,55.05,56.48,22218.1385658384,219
2023-07-03 00:00:00+00:00,56.51,58.95,56.39,58.49,39692.7856996444,275
2023-07-04 00:00:00+00:00,58.49,59.87,57.35,57.52,77022.6376339416,559
2023-07-05 00:00:00+00:00,57.39,57.95,55.65,56.26,43635.7952813552,112
2023-07-06 00:00:00+00:00,55.76,58.94,54.01,54.02,59871.623181530405,421
2023-07-07 00:00:00+00:00,53.47,55.51,53.37,55.51,40340.776457572494,134
2023-07-08 00:00:00+00:00,55.57,56.31,54.82,55.6,60072.525789392,114
2023-07-09 00:00:00+00:00,55.86,56.46,54.93,54.93,32223.1460309967,78
2023-07-10 00:00:00+00:00,54.63,56.32,54.21,55.34,15356.795796683602,58
