date,open,high,low,close,volume,trades
2025-04-11 00:00:00+00:00,5.234,5.291,5.234,5.291,8.22822431145,3
2025-04-13 00:00:00+00:00,5.227,5.236,5.224,5.236,100.00238368736,3
2025-04-14 00:00:00+00:00,5.321,5.373,5.321,5.373,367.97530309191,6
2025-04-15 00:00:00+00:00,5.332,5.531,5.047,5.067,3669.99086778534,49
2025-04-16 00:00:00+00:00,5.02,5.1,4.972,5.0,1723.64874205,25
2025-04-17 00:00:00+00:00,4.974,5.18,4.974,5.102,414.3313286902,45
2025-04-18 00:00:00+00:00,5.15,5.292,5.117,5.257,168.31100818643998,22
2025-04-19 00:00:00+00:00,5.331,5.686,5.331,5.613,712.0835488792801,125
2025-04-20 00:00:00+00:00,5.62,5.799,5.56,5.666,190.45206931454004,17
2025-04-21 00:00:00+00:00,5.75,5.992,5.662,5.723,120.59674737542,23
2025-04-22 00:00:00+00:00,5.676,5.865,5.511,5.865,360.92963265315,19
2025-04-23 00:00:00+00:00,6.201,6.606,6.2,6.555,379.52307057089996,49
2025-04-24 00:00:00+00:00,6.487,6.636,6.12,6.546,747.5322377442001,52
2025-04-25 00:00:00+00:00,6.678,6.692,6.2,6.478,1417.8143927146998,57
2025-04-26 00:00:00+00:00,6.611,6.768,6.491,6.559,181.94762253325,14
2025-04-27 00:00:00+00:00,6.699,6.748,6.447,6.447,377.09042149716004,15
2025-04-28 00:00:00+00:00,6.334,6.545,6.264,6.545,1592.95299704695,20
2025-04-29 00:00:00+00:00,6.721,6.968,6.566,6.628,1506.1544661436,29
2025-04-30 00:00:00+00:00,6.814,6.814,6.318,6.318,212.52517766064,25
2025-05-01 00:00:00+00:00,6.504,6.757,6.413,6.565,403.11660133355,11
2025-05-02 00:00:00+00:00,6.507,7.22,6.454,6.69,884.1909344423999,38
2025-05-03 00:00:00+00:00,6.811,6.846,6.329,6.329,499.7078107937,43
2025-05-04 00:00:00+00:00,6.064,6.064,5.869,5.964,98.41161671628001,4
2025-05-05 00:00:00+00:00,5.851,6.014,5.763,5.904,697.9293242827199,39
2025-05-06 00:00:00+00:00,5.815,5.815,5.568,5.568,498.71896297535994,14
2025-05-07 00:00:00+00:00,6.439,6.532,5.829,6.14,1665.9520974637999,66
2025-05-08 00:00:00+00:00,6.35,7.922,6.35,7.922,769.08386257408,41
2025-05-09 00:00:00+00:00,7.966,8.748,7.896,8.658,1530.66862829088,65
2025-05-10 00:00:00+00:00,8.805,10.52,8.478,10.269,2811.3808334597998,62
2025-05-11 00:00:00+00:00,11.128,12.746,9.532,9.843,9885.05731243449,207
2025-05-12 00:00:00+00:00,9.876,10.227,9.042,9.396,2590.5725397086403,54
2025-05-13 00:00:00+00:00,9.655,11.045,9.239,10.857,2656.9809513786,85
2025-05-14 00:00:00+00:00,10.887,11.737,9.754,9.797,6781.35098002514,97
2025-05-15 00:00:00+00:00,10.225,10.225,8.561,8.89,2987.0891366302003,42
2025-05-16 00:00:00+00:00,9.237,9.533,8.601,8.618,453.9308604048,13
2025-05-17 00:00:00+00:00,8.552,8.552,8.098,8.107,2864.0750850383097,108
2025-05-18 00:00:00+00:00,9.42,10.48,8.67,9.198,9959.073026454722,153
2025-05-19 00:00:00+00:00,9.209,9.436,8.534,9.26,2642.3978994589997,61
2025-05-20 00:00:00+00:00,9.413,9.808,8.782,9.227,2392.6862771728,77
2025-05-21 00:00:00+00:00,9.106,9.639,8.956,9.249,4688.36744850195,77
2025-05-22 00:00:00+00:00,9.87,10.614,9.495,9.756,7804.76956586532,119
2025-05-23 00:00:00+00:00,9.766,10.218,8.87,8.887,17977.76859361492,198
