date,open,high,low,close,volume,trades
2025-04-08 00:00:00+00:00,0.01557,0.01689,0.01518,0.01522,13440.511109265199,118
2025-04-09 00:00:00+00:00,0.01515,0.01694,0.01436,0.0158,4356.2362095000035,135
2025-04-10 00:00:00+00:00,0.01705,0.01715,0.0155,0.01602,4511.662891381801,108
2025-04-11 00:00:00+00:00,0.01597,0.01736,0.01553,0.0164,3793.890773792002,98
2025-04-12 00:00:00+00:00,0.01634,0.01815,0.01601,0.01659,4865.687323572602,103
2025-04-13 00:00:00+00:00,0.01658,0.018,0.01597,0.01692,6727.677809256004,95
2025-04-14 00:00:00+00:00,0.01698,0.0182,0.01675,0.01694,7064.921276012603,147
2025-04-15 00:00:00+00:00,0.01752,0.0178,0.01605,0.01684,5434.906817485202,119
2025-04-16 00:00:00+00:00,0.01684,0.01887,0.01656,0.01656,7594.0726032288,174
2025-04-17 00:00:00+00:00,0.0167,0.01731,0.01636,0.01685,2910.4656024705,59
2025-04-18 00:00:00+00:00,0.01675,0.01753,0.01628,0.01646,3975.5726542755997,63
2025-04-19 00:00:00+00:00,0.01658,0.01718,0.01644,0.01671,1456.1492226035998,31
2025-04-20 00:00:00+00:00,0.0168,0.01774,0.01664,0.01682,3336.5261980394002,59
2025-04-21 00:00:00+00:00,0.01691,0.01756,0.01675,0.01717,8587.2887177316,110
2025-04-22 00:00:00+00:00,0.01723,0.01748,0.01516,0.01725,12550.211467335,203
2025-04-23 00:00:00+00:00,0.01703,0.01746,0.01692,0.01715,3878.2859882620014,179
2025-04-24 00:00:00+00:00,0.01716,0.01756,0.01697,0.01742,12437.763022261199,203
2025-04-25 00:00:00+00:00,0.01708,0.01758,0.01679,0.01694,4468.091206810001,69
2025-04-26 00:00:00+00:00,0.01753,0.019,0.0169,0.01748,17740.646392283197,378
2025-04-27 00:00:00+00:00,0.01788,0.02322,0.01745,0.01745,1142.944428298,44
2025-04-28 00:00:00+00:00,0.01916,0.01975,0.01721,0.01902,3404.9437468488,49
2025-04-29 00:00:00+00:00,0.01778,0.02013,0.01738,0.01738,2852.3065995225998,125
2025-04-30 00:00:00+00:00,0.01809,0.02,0.01732,0.01762,1575.893048399,37
2025-05-01 00:00:00+00:00,0.01925,0.02155,0.01735,0.01745,2975.7236464885004,49
2025-05-02 00:00:00+00:00,0.01742,0.0198,0.01739,0.0177,2650.6574703180004,57
2025-05-03 00:00:00+00:00,0.01875,0.02136,0.01748,0.01791,1133.4601710261,42
2025-05-04 00:00:00+00:00,0.02088,0.02097,0.01758,0.01803,970.3621955403,31
2025-05-05 00:00:00+00:00,0.01891,0.02,0.01769,0.01805,2147.1989320995003,75
2025-05-06 00:00:00+00:00,0.01792,0.02044,0.01673,0.01719,12992.262475107602,308
2025-05-07 00:00:00+00:00,0.01785,0.01809,0.01711,0.0176,3891.919624560002,90
2025-05-08 00:00:00+00:00,0.01773,0.01932,0.01752,0.0184,10311.676561696,182
2025-05-09 00:00:00+00:00,0.01831,0.02018,0.01831,0.01985,3708.753929268,106
2025-05-10 00:00:00+00:00,0.01874,0.01974,0.01874,0.01927,1318.9166613985,70
2025-05-11 00:00:00+00:00,0.01904,0.01985,0.01874,0.01984,1573.8538964672,46
2025-05-12 00:00:00+00:00,0.01928,0.0202,0.01895,0.01952,3265.2602265408023,104
2025-05-13 00:00:00+00:00,0.02015,0.0207,0.01887,0.01906,2151.1275221522,83
2025-05-14 00:00:00+00:00,0.0203,0.02368,0.01901,0.01987,4980.013874644502,133
2025-05-15 00:00:00+00:00,0.01918,0.02292,0.01874,0.01886,14027.592682924593,141
2025-05-16 00:00:00+00:00,0.01979,0.02285,0.0191,0.01961,5937.036539247902,135
2025-05-17 00:00:00+00:00,0.01945,0.02155,0.01876,0.01886,4111.6123872042,59
2025-05-18 00:00:00+00:00,0.01967,0.02162,0.01874,0.01882,3551.4360544612,77
2025-05-19 00:00:00+00:00,0.02057,0.02057,0.01796,0.02015,2271.0666999215,83
2025-05-20 00:00:00+00:00,0.01996,0.01996,0.01809,0.019,1169.95534509,43
2025-05-21 00:00:00+00:00,0.019,0.02098,0.01833,0.0189,2123.32527414,107
2025-05-22 00:00:00+00:00,0.0189,0.02072,0.01889,0.0194,4503.930650168,129
2025-05-23 00:00:00+00:00,0.01983,0.021,0.0189,0.01917,23266.584037340097,449
2025-05-24 00:00:00+00:00,0.01938,0.01999,0.01892,0.01952,5919.114187776,82
2025-05-25 00:00:00+00:00,0.01952,0.01959,0.01914,0.0193,4163.242063972,52
2025-05-26 00:00:00+00:00,0.01935,0.01962,0.01914,0.01946,2695.5052552932,32
2025-05-27 00:00:00+00:00,0.01961,0.01985,0.01933,0.01953,8413.544889873901,140
2025-05-28 00:00:00+00:00,0.0197,0.01973,0.0193,0.01931,4502.3426582641005,91
2025-05-29 00:00:00+00:00,0.01957,0.01974,0.01923,0.01965,4156.493330844002,82
2025-05-30 00:00:00+00:00,0.01971,0.01974,0.0188,0.0188,5089.49788206,107
2025-05-31 00:00:00+00:00,0.0188,0.01915,0.01844,0.01844,769.1674382128,31
2025-06-01 00:00:00+00:00,0.01841,0.01894,0.01841,0.01879,1710.5507775955002,35
2025-06-02 00:00:00+00:00,0.01915,0.01915,0.01864,0.0188,389.420295776,21
2025-06-03 00:00:00+00:00,0.01913,0.01951,0.01882,0.01927,1941.8140578071,41
2025-06-04 00:00:00+00:00,0.01897,0.01934,0.01886,0.01934,1452.8757509354,43
2025-06-05 00:00:00+00:00,0.01935,0.01964,0.01819,0.01885,4102.005932180002,124
2025-06-06 00:00:00+00:00,0.01925,0.0193,0.01874,0.01917,465.7802203953,33
2025-06-07 00:00:00+00:00,0.01894,0.01971,0.01883,0.0197,943.4123823739999,27
2025-06-08 00:00:00+00:00,0.01945,0.01974,0.01909,0.01909,361.825119321,26
2025-06-09 00:00:00+00:00,0.01959,0.01975,0.01914,0.01941,2014.4196421626,36
2025-06-10 00:00:00+00:00,0.01939,0.01993,0.01931,0.01959,7159.305024093902,136
2025-06-11 00:00:00+00:00,0.01992,0.01993,0.0189,0.01902,3071.177038197,63
2025-06-12 00:00:00+00:00,0.01897,0.01922,0.01826,0.01827,1360.3500117144,61
2025-06-13 00:00:00+00:00,0.0186,0.0186,0.01797,0.01799,207.557329476,21
2025-06-14 00:00:00+00:00,0.01826,0.01868,0.01777,0.01819,1727.8106707139002,51
2025-06-15 00:00:00+00:00,0.01809,0.01826,0.01778,0.01825,782.3730490075,31
2025-06-16 00:00:00+00:00,0.01778,0.01914,0.01767,0.01826,9462.721099600998,162
2025-06-17 00:00:00+00:00,0.01776,0.01957,0.01735,0.01744,5574.402040777598,123
2025-06-18 00:00:00+00:00,0.01783,0.01795,0.01712,0.01736,255.2763223808,20
2025-06-19 00:00:00+00:00,0.01735,0.01783,0.0172,0.01735,212.8270227465,13
2025-06-20 00:00:00+00:00,0.01738,0.01796,0.0171,0.01783,1654.3884500095999,45
2025-06-21 00:00:00+00:00,0.01717,0.01783,0.01691,0.01691,1105.4514819075,32
2025-06-22 00:00:00+00:00,0.01691,0.01783,0.01591,0.01591,228.44058529730003,20
2025-06-23 00:00:00+00:00,0.01595,0.01782,0.01594,0.01691,549.6552472505,35
2025-06-24 00:00:00+00:00,0.0174,0.01796,0.01652,0.01668,1217.6435480028001,67
2025-06-25 00:00:00+00:00,0.01668,0.01782,0.0163,0.01691,1082.4833254304,56
2025-06-26 00:00:00+00:00,0.0164,0.01699,0.01616,0.01624,588.0812464184,27
2025-06-27 00:00:00+00:00,0.01683,0.01687,0.01612,0.01613,96.1683504,11
2025-06-28 00:00:00+00:00,0.01629,0.0166,0.01612,0.01633,1497.9812772293,23
2025-06-29 00:00:00+00:00,0.01624,0.01659,0.01624,0.01632,296.0500873536,13
2025-06-30 00:00:00+00:00,0.01659,0.01659,0.01618,0.01634,288.92277541600004,19
