date,adj close,close,high,low,open,volume
2025-07-25 13:30:00+00:00,98.5,98.5,98.572998046875,98.29000091552734,98.4000015258789,283262
2025-07-25 13:45:00+00:00,98.44000244140625,98.44000244140625,98.62999725341797,98.43000030517578,98.5,133985
2025-07-25 14:00:00+00:00,98.51000213623047,98.51000213623047,98.62000274658203,98.2947998046875,98.4800033569336,145473
2025-07-25 14:15:00+00:00,98.58000183105469,98.58000183105469,98.63999938964844,98.44000244140625,98.50029754638672,107482
2025-07-25 14:30:00+00:00,98.80039978027344,98.80039978027344,98.81999969482422,98.5,98.58999633789062,163049
2025-07-25 14:45:00+00:00,98.73500061035156,98.73500061035156,98.87999725341797,98.66999816894531,98.80999755859375,104052
2025-07-25 15:00:00+00:00,98.73999786376953,98.73999786376953,98.79000091552734,98.69000244140625,98.74500274658203,46636
2025-07-25 15:15:00+00:00,98.8499984741211,98.8499984741211,98.86000061035156,98.70960235595703,98.80000305175781,57759
2025-07-25 15:30:00+00:00,98.67510223388672,98.67510223388672,98.8499984741211,98.66999816894531,98.83000183105469,66417
2025-07-25 15:45:00+00:00,98.79000091552734,98.79000091552734,98.81999969482422,98.6449966430664,98.66000366210938,56447
2025-07-25 16:00:00+00:00,98.98930358886719,98.98930358886719,99.00990295410156,98.74629974365234,98.79000091552734,149855
2025-07-25 16:15:00+00:00,99.16999816894531,99.16999816894531,99.25,98.9198989868164,98.98500061035156,98738
2025-07-25 16:30:00+00:00,99.1697998046875,99.1697998046875,99.2699966430664,99.11000061035156,99.16999816894531,73306
2025-07-25 16:45:00+00:00,99.2300033569336,99.2300033569336,99.26000213623047,99.13999938964844,99.16999816894531,35030
2025-07-25 17:00:00+00:00,99.28500366210938,99.28500366210938,99.30000305175781,99.16000366210938,99.19999694824219,51099
2025-07-25 17:15:00+00:00,99.31999969482422,99.31999969482422,99.33999633789062,99.13999938964844,99.28500366210938,102719
2025-07-25 17:30:00+00:00,99.36499786376953,99.36499786376953,99.44999694824219,99.33000183105469,99.33000183105469,69143
2025-07-25 17:45:00+00:00,99.35990142822266,99.35990142822266,99.41999816894531,99.33999633789062,99.38999938964844,45762
2025-07-25 18:00:00+00:00,99.44999694824219,99.44999694824219,99.47000122070312,99.28900146484375,99.36000061035156,64984
2025-07-25 18:15:00+00:00,99.42500305175781,99.42500305175781,99.5198974609375,99.41000366210938,99.44999694824219,138324
2025-07-25 18:30:00+00:00,99.48999786376953,99.48999786376953,99.51000213623047,99.43499755859375,99.43499755859375,45242
2025-07-25 18:45:00+00:00,99.375,99.375,99.52999877929688,99.375,99.4800033569336,79570
2025-07-25 19:00:00+00:00,99.4749984741211,99.4749984741211,99.50509643554688,99.37000274658203,99.37000274658203,61101
2025-07-25 19:15:00+00:00,99.42500305175781,99.42500305175781,99.54499816894531,99.41000366210938,99.45069885253906,50266
