date,adj close,close,high,low,open,volume
2020-08-04,307.32489013671875,330.05999755859375,330.05999755859375,327.8599853515625,327.8599853515625,41917900
2020-08-05,309.23370361328125,332.1099853515625,332.3900146484375,331.17999267578125,331.4700012207031,42697700
2020-08-06,311.30072021484375,334.3299865722656,334.4599914550781,331.1300048828125,331.4800109863281,43679400
2020-08-07,311.5242004394531,334.57000732421875,334.8800048828125,332.29998779296875,333.2799987792969,57308300
2020-08-10,312.4552917480469,335.57000732421875,335.7699890136719,332.9599914550781,335.05999755859375,44282100
2020-08-11,309.8760986328125,332.79998779296875,337.5400085449219,332.010009765625,336.8500061035156,69601100
2020-08-12,314.1965026855469,337.44000244140625,338.2799987792969,335.4100036621094,335.44000244140625,53774400
2020-08-13,313.6285095214844,336.8299865722656,338.25,335.8299865722656,336.6099853515625,41816100
2020-08-14,313.6378479003906,336.8399963378906,337.4200134277344,335.6199951171875,336.4100036621094,47260400
2020-08-17,314.6341247558594,337.9100036621094,338.3399963378906,336.8500061035156,337.94000244140625,35481000
2020-08-18,315.3138122558594,338.6400146484375,339.1000061035156,336.6099853515625,338.3399963378906,38733900
2020-08-19,314.0009765625,337.2300109863281,339.6099853515625,336.6199951171875,339.04998779296875,68054200
2020-08-20,314.9786071777344,338.2799987792969,338.79998779296875,335.2200012207031,335.3599853515625,42207800
2020-08-21,316.0960388183594,339.4800109863281,339.7200012207031,337.54998779296875,337.9200134277344,55106600
2020-08-24,319.2990417480469,342.9200134277344,343.0,339.45001220703125,342.1199951171875,48588700
2020-08-25,320.4163818359375,344.1199951171875,344.2099914550781,342.2699890136719,343.5299987792969,38463400
2020-08-26,323.6287841796875,347.57000732421875,347.8599853515625,344.1700134277344,344.760009765625,50790200
2020-08-27,324.3363342285156,348.3299865722656,349.8999938964844,346.5299987792969,348.510009765625,58034100
2020-08-28,326.43133544921875,350.5799865722656,350.7200012207031,348.1499938964844,349.44000244140625,48588900
2020-08-31,325.24884033203125,349.30999755859375,351.29998779296875,349.05999755859375,350.3500061035156,66099200
2020-09-01,328.312255859375,352.6000061035156,352.7099914550781,349.239990234375,350.2099914550781,54908700
2020-09-02,333.06097412109375,357.70001220703125,358.75,353.42999267578125,354.6700134277344,69540000
2020-09-03,321.59893798828125,345.3900146484375,356.3800048828125,342.5899963378906,355.8699951171875,148011100
2020-09-04,318.9731750488281,342.57000732421875,347.8299865722656,334.8699951171875,346.1300048828125,139156300
2020-09-08,310.2577819824219,333.2099914550781,342.6400146484375,332.8800048828125,336.7099914550781,114465300
2020-09-09,316.3846740722656,339.7900085449219,342.4599914550781,336.6099853515625,337.54998779296875,91462300
2020-09-10,310.89105224609375,333.8900146484375,342.5299987792969,332.8500061035156,341.82000732421875,90569500
2020-09-11,311.04925537109375,334.05999755859375,336.9700012207031,331.0,335.82000732421875,84680200
2020-09-14,315.146240234375,338.4599914550781,340.3800048828125,334.2200012207031,337.489990234375,65605700
2020-09-15,316.7384948730469,340.1700134277344,342.0199890136719,338.4700012207031,341.1199951171875,52920900
2020-09-16,315.4814453125,338.82000732421875,343.05999755859375,338.5199890136719,341.510009765625,82096000
