date,adj close,close,high,low,open,volume
2023-08-01,444.6449890136719,456.4800109863281,457.25,455.489990234375,456.2699890136719,55291500
2023-08-02,438.4596252441406,450.1300048828125,453.5199890136719,449.3500061035156,453.25,93933400
2023-08-03,437.20306396484375,448.8399963378906,450.7900085449219,447.3699951171875,448.0400085449219,64276100
2023-08-04,435.2256774902344,446.80999755859375,452.8999938964844,446.2699890136719,450.7200012207031,100128900
2023-08-07,439.0245666503906,450.7099914550781,450.8699951171875,447.989990234375,448.7099914550781,58357500
2023-08-08,437.11541748046875,448.75,450.70001220703125,445.2699890136719,448.0799865722656,71361300
2023-08-09,434.1932373046875,445.75,449.20001220703125,444.9599914550781,449.0299987792969,78789600
2023-08-10,434.3489990234375,445.9100036621094,451.70001220703125,444.70001220703125,448.19000244140625,93005500
2023-08-11,434.09576416015625,445.6499938964844,446.70001220703125,443.3500061035156,443.9700012207031,68690900
2023-08-14,436.4919738769531,448.1099853515625,448.1099853515625,444.3800048828125,444.70001220703125,47867400
2023-08-15,431.4073486328125,442.8900146484375,446.6400146484375,442.29998779296875,446.2699890136719,75707500
2023-08-16,428.24163818359375,439.6400146484375,444.17999267578125,439.5299987792969,442.4599914550781,80107200
2023-08-17,424.9784851074219,436.2900085449219,441.42999267578125,435.75,441.1600036621094,95711300
2023-08-18,425.1829833984375,436.5,437.57000732421875,433.010009765625,433.3699951171875,98852000
2023-08-21,427.9493408203125,439.3399963378906,440.1099853515625,435.32000732421875,437.54998779296875,68719000
2023-08-22,426.79022216796875,438.1499938964844,441.17999267578125,437.57000732421875,441.17999267578125,64994200
2023-08-23,431.5437316894531,443.0299987792969,443.6700134277344,439.1000061035156,439.25,68441000
2023-08-24,425.5628967285156,436.8900146484375,445.2200012207031,436.8599853515625,444.69000244140625,88517300
2023-08-25,428.56304931640625,439.9700012207031,441.29998779296875,435.0,438.67999267578125,102325100
2023-08-28,431.28070068359375,442.760009765625,443.3999938964844,439.9700012207031,442.239990234375,61595400
2023-08-29,437.5147705078125,449.1600036621094,449.45001220703125,442.4599914550781,442.6499938964844,83081900
2023-08-30,439.31683349609375,451.010009765625,451.6700134277344,448.7799987792969,449.510009765625,69053900
2023-08-31,438.6739196777344,450.3500061035156,452.8299865722656,450.1600036621094,451.6499938964844,66084600
2023-09-01,439.4921569824219,451.19000244140625,453.6700134277344,449.67999267578125,453.1700134277344,58944100
2023-09-05,437.59271240234375,449.239990234375,451.05999755859375,449.1700134277344,450.7300109863281,55166200
2023-09-06,434.6510009765625,446.2200012207031,448.510009765625,443.80999755859375,448.3999938964844,70758500
2023-09-07,433.3165283203125,444.8500061035156,445.54998779296875,442.75,443.1099853515625,70355400
2023-09-08,433.9691162109375,445.5199890136719,447.1099853515625,444.5299987792969,444.8999938964844,61659700
2023-09-11,436.8232727050781,448.45001220703125,448.7699890136719,446.4700012207031,448.239990234375,60180100
2023-09-12,434.4269714355469,445.989990234375,448.5299987792969,445.3900146484375,446.95001220703125,67565400
2023-09-13,434.9335021972656,446.510009765625,447.7099914550781,445.0799865722656,446.2200012207031,60199300
