test_start,test_end,start_capital,end_capital,profit,return_pct,sharpe,sortino,params
2024-01-31,2024-03-01,10000,11035.057899239167,1035.0578992391675,10.350578992391675,5.054746952174273,9.598830044568423,"{'adx_threshold': 30, 'adx_length': 11, 'sar_acceleration': 0.03, 'sar_maximum': 0.3, 'atr_multiplier': 3.0, 'atr_length': 20, 'use_dmp_cross': True}"
