1735689600,440.1408,447.2222,440.1408,441.4481,415.89545,235
1735704000,440.5894,445.3348,439.7785,443.8646,406.96612,228
1735718400,443.7084,446.6872,434.8701,445.8819,723.56871,291
1735732800,444.953,449.8771,440.5898,449.8771,355.20113,308
1735747200,450.4259,465.3194,445.7862,463.7202,627.40315,540
1735761600,465.0714,489.6,464.779,489.0,1187.57908,812
1735776000,489.6,543.0,485.9002,540.7762,2984.41749,1994
1735790400,542.9997,545.0,507.5436,520.5507,3071.40842,2163
1735804800,521.5493,529.636,514.2156,519.8608,4359.58054,2513
1735819200,520.8816,528.7773,509.3685,510.7238,11388.45383,3851
1735833600,511.0186,518.7765,505.0,513.5455,1969.99583,1033
1735848000,514.5188,524.8495,514.2918,521.6875,457.24741,443
1735862400,521.8894,528.0271,517.1183,522.2478,582.74613,546
1735876800,520.9213,531.5911,520.9213,530.8264,234.11827,265
1735891200,531.3038,557.8208,524.3287,557.1,1680.61166,937
1735905600,557.1,571.2715,542.3926,566.3265,1466.10323,1226
1735920000,566.1306,569.4226,548.4938,555.995,729.73427,692
1735934400,554.8526,565.4346,549.8858,551.3242,607.76557,507
1735948800,551.7886,554.767,545.6911,554.4684,546.48486,579
1735963200,554.1476,577.0,552.4901,574.5225,1561.15624,861
1735977600,570.9521,570.9521,562.0413,566.9644,2574.82995,1260
1735992000,565.2816,585.719,559.2212,559.8544,2989.09434,2252
1736006400,561.5664,574.89,555.3225,567.0228,624.82871,507
1736020800,568.5748,573.2058,559.2685,560.4669,331.48614,368
1736035200,560.3387,563.4128,551.4269,557.8852,467.10396,399
1736049600,558.3551,563.8681,556.0,556.0,203.08556,211
1736064000,555.1514,556.758,547.7884,555.6564,180.08654,244
1736078400,552.7688,563.2912,549.6728,562.6545,403.68693,404
1736092800,562.8983,566.3378,554.1088,559.0,567.21281,476
1736107200,558.9999,572.7974,556.5411,562.5828,654.09265,568
1736121600,562.576,573.2058,550.7032,566.0312,746.37103,564
1736136000,563.7461,564.5186,552.7127,556.6533,840.1748,496
1736150400,556.9605,557.4708,542.6945,548.2124,710.18131,385
1736164800,547.5229,574.8899,541.434,571.3859,1023.88962,718
1736179200,570.8094,588.0,555.2834,561.2063,1427.39379,974
1736193600,561.9975,563.4923,548.9701,556.2166,2477.50973,1156
1736208000,555.977,559.1096,541.6668,543.9569,656.69308,394
1736222400,543.5427,543.5427,532.446,540.0088,2345.2637,956
1736236800,539.6338,542.8675,532.6044,535.83,523.26154,278
1736251200,534.6429,539.3431,511.1773,526.0,2006.27947,1252
1736265600,525.0,529.0,501.7179,503.4043,3802.23617,2441
1736280000,502.9437,508.7533,497.452,499.4323,1781.28332,818
1736294400,498.7429,501.6837,477.3048,480.6527,1542.88181,756
1736308800,481.5344,481.5344,457.0019,470.7714,1462.26748,804
1736323200,470.8129,481.4408,464.6423,469.5623,1551.86215,581
1736337600,469.053,476.933,464.4834,467.7386,927.28113,428
1736352000,467.7086,472.4846,438.9669,467.7119,2747.54365,1337
1736366400,466.5906,472.9597,455.2295,467.1272,2108.82457,1104
1736380800,467.1272,475.0831,459.3293,460.8045,528.41641,429
1736395200,460.5523,463.1069,446.7566,446.8107,461.94252,433
1736409600,447.636,461.0721,446.43,452.028,629.61149,726
1736424000,452.0,467.5025,436.3691,460.8902,1181.9077,820
1736438400,461.1815,466.7965,437.5868,439.9588,1706.7414,1052
1736452800,438.4282,438.4282,426.5294,432.7083,2407.17906,1143
1736467200,432.6196,437.4319,426.4953,433.445,834.77684,560
1736481600,435.1131,456.1339,430.5624,451.0,1242.24521,689
1736496000,451.0,455.3787,443.5811,446.458,3212.83165,1440
1736510400,446.935,447.0,421.69,432.6636,1804.56122,1634
1736524800,432.8569,445.2998,425.1143,442.7673,1619.98884,890
1736539200,442.2169,442.2275,433.789,439.0751,545.47008,477
1736553600,439.01,440.8914,430.5753,431.4267,186.15606,217
1736568000,433.2087,437.0033,430.0575,431.9801,114.50522,186
1736582400,432.1811,435.1697,427.8483,434.5445,150.97024,128
