date,open,high,low,close,volume,trades
2025-04-01 00:00:00+00:00,0.1646,0.1798,0.1637,0.1778,201163.23018,151
2025-04-01 04:00:00+00:00,0.1781,0.1925,0.1773,0.192,559045.0257199999,339
2025-04-01 08:00:00+00:00,0.1919,0.1955,0.1852,0.1871,375128.90909,184
2025-04-01 12:00:00+00:00,0.1878,0.2075,0.187,0.2053,315668.2898000001,315
2025-04-01 16:00:00+00:00,0.2063,0.2089,0.1883,0.1896,571374.86232,315
2025-04-01 20:00:00+00:00,0.1879,0.1968,0.1874,0.1951,62944.93572,103
2025-04-02 00:00:00+00:00,0.193,0.1933,0.182,0.1829,136002.0344799999,109
2025-04-02 04:00:00+00:00,0.183,0.1847,0.1756,0.1833,278516.4434999999,166
2025-04-02 08:00:00+00:00,0.1838,0.1908,0.1836,0.1877,111003.65659,83
2025-04-02 12:00:00+00:00,0.1869,0.1961,0.1811,0.1917,163410.91774,149
2025-04-02 16:00:00+00:00,0.1911,0.1932,0.1822,0.1894,76542.74871,80
2025-04-02 20:00:00+00:00,0.1895,0.1976,0.1675,0.171,362844.2577700001,240
2025-04-03 00:00:00+00:00,0.1713,0.181,0.1705,0.1775,136034.92627,98
2025-04-03 04:00:00+00:00,0.1756,0.1761,0.17,0.1708,95664.67939,54
2025-04-03 08:00:00+00:00,0.1736,0.1773,0.1607,0.1623,41136.9448,88
2025-04-03 12:00:00+00:00,0.1621,0.1643,0.1527,0.1556,210441.1812800002,181
2025-04-03 16:00:00+00:00,0.1568,0.1568,0.1448,0.1499,465412.1792899998,239
2025-04-03 20:00:00+00:00,0.1501,0.1617,0.149,0.1579,723754.8789400001,224
2025-04-04 00:00:00+00:00,0.1573,0.1576,0.1526,0.1549,440166.5071800001,209
2025-04-04 04:00:00+00:00,0.1543,0.1553,0.1453,0.1523,369412.3450899999,252
2025-04-04 08:00:00+00:00,0.1525,0.1533,0.1326,0.1348,318055.1227500001,299
2025-04-04 12:00:00+00:00,0.1359,0.1421,0.1334,0.1388,353652.8437299998,302
2025-04-04 16:00:00+00:00,0.1388,0.1417,0.1349,0.138,522861.3008299997,303
2025-04-04 20:00:00+00:00,0.1392,0.1436,0.1378,0.1433,204106.29158,139
2025-04-05 00:00:00+00:00,0.1433,0.1464,0.1383,0.1417,168741.49061,154
2025-04-05 04:00:00+00:00,0.1421,0.1421,0.1336,0.1362,256280.56899,193
2025-04-05 08:00:00+00:00,0.1353,0.1374,0.1275,0.1287,405555.4628500001,274
2025-04-05 12:00:00+00:00,0.1279,0.1279,0.1184,0.1219,1645343.915839999,519
2025-04-05 16:00:00+00:00,0.122,0.1283,0.1214,0.1283,196017.8481000001,155
2025-04-05 20:00:00+00:00,0.1285,0.1288,0.1264,0.1277,146160.11548,92
2025-04-06 00:00:00+00:00,0.1273,0.1273,0.1223,0.1223,91399.61788,75
