date,open,high,low,close,volume,trades
2024-01-01 00:00:00+00:00,0.72,0.72,0.72,0.72,153.50300666,2
2024-01-01 04:00:00+00:00,0.72,0.76,0.71,0.71,2862.98589629,21
2024-01-01 08:00:00+00:00,0.72,0.72,0.72,0.72,25.0,1
2024-01-01 12:00:00+00:00,0.72,0.72,0.72,0.72,235.15,4
2024-01-01 16:00:00+00:00,0.73,0.73,0.73,0.73,28.3734,2
2024-01-01 20:00:00+00:00,0.74,0.75,0.74,0.75,622.73162387,10
2024-01-02 00:00:00+00:00,0.76,0.76,0.76,0.76,90.0,3
2024-01-02 04:00:00+00:00,0.76,0.77,0.74,0.74,340.86556622,5
2024-01-02 08:00:00+00:00,0.75,0.75,0.75,0.75,30.36489178,1
2024-01-02 12:00:00+00:00,0.76,0.76,0.75,0.75,121.46645,2
2024-01-02 16:00:00+00:00,0.75,0.75,0.74,0.74,1188.637151,3
2024-01-02 20:00:00+00:00,0.74,0.74,0.72,0.72,1059.64365,15
2024-01-03 00:00:00+00:00,0.74,0.74,0.74,0.74,48.85663244,2
2024-01-03 04:00:00+00:00,0.73,0.73,0.73,0.73,130.53287671,1
2024-01-03 08:00:00+00:00,0.72,0.73,0.72,0.73,259.63160251,8
2024-01-03 12:00:00+00:00,0.73,0.73,0.68,0.7,546.68629851,9
2024-01-03 16:00:00+00:00,0.69,0.7,0.69,0.7,1093.85495953,10
2024-01-03 20:00:00+00:00,0.72,0.75,0.7,0.7,1907.97432961,21
2024-01-04 00:00:00+00:00,0.7,0.7,0.68,0.69,2056.71917575,27
2024-01-04 04:00:00+00:00,0.69,0.7,0.68,0.69,249.94598011,12
2024-01-04 12:00:00+00:00,0.7,0.71,0.7,0.71,176.27655199,4
2024-01-04 16:00:00+00:00,0.69,0.71,0.69,0.7,118.63393534,6
2024-01-04 20:00:00+00:00,0.71,0.73,0.7,0.7,466.52089227,10
2024-01-05 00:00:00+00:00,0.7,0.71,0.7,0.71,471.3,11
2024-01-05 04:00:00+00:00,0.7,0.7,0.69,0.69,60.20833536,4
2024-01-05 08:00:00+00:00,0.7,0.71,0.69,0.69,313.41747028,5
2024-01-05 12:00:00+00:00,0.69,0.69,0.68,0.68,236.34722635,4
2024-01-05 16:00:00+00:00,0.68,0.68,0.68,0.68,15.00582158,1
2024-01-05 20:00:00+00:00,0.69,0.69,0.69,0.69,66.61069,2
2024-01-06 00:00:00+00:00,0.69,0.69,0.69,0.69,95.3822693,2
2024-01-06 04:00:00+00:00,0.69,0.69,0.69,0.69,980.83634,11
2024-01-06 08:00:00+00:00,0.69,0.7,0.68,0.68,462.07296927,12
2024-01-06 12:00:00+00:00,0.68,0.69,0.68,0.68,723.93183073,8
2024-01-06 16:00:00+00:00,0.68,0.68,0.68,0.68,286.94404,2
2024-01-07 00:00:00+00:00,0.68,0.68,0.68,0.68,20.0,1
2024-01-07 04:00:00+00:00,0.68,0.68,0.66,0.68,365.25166671,5
2024-01-07 12:00:00+00:00,0.68,0.68,0.68,0.68,47.80628,1
2024-01-07 16:00:00+00:00,0.68,0.69,0.67,0.69,1882.57988363,11
2024-01-07 20:00:00+00:00,0.68,0.69,0.68,0.68,392.37652076,5
2024-01-08 00:00:00+00:00,0.67,0.67,0.67,0.67,43.51335,1
2024-01-08 04:00:00+00:00,0.67,0.69,0.67,0.69,1214.67546901,16
2024-01-08 12:00:00+00:00,0.69,0.69,0.69,0.69,30.02,1
2024-01-08 16:00:00+00:00,0.68,0.72,0.68,0.7,364.64923454,13
2024-01-08 20:00:00+00:00,0.72,0.75,0.72,0.73,637.14524138,11
2024-01-09 00:00:00+00:00,0.72,0.75,0.72,0.72,1676.89556772,13
2024-01-09 08:00:00+00:00,0.71,0.75,0.71,0.72,2330.42491743,13
2024-01-09 12:00:00+00:00,0.72,0.72,0.71,0.71,34.58574,3
2024-01-09 16:00:00+00:00,0.7,0.71,0.69,0.69,685.14553396,10
2024-01-09 20:00:00+00:00,0.7,0.75,0.68,0.75,1328.0907427,17
2024-01-10 00:00:00+00:00,0.75,0.77,0.73,0.75,1702.86854728,20
2024-01-10 08:00:00+00:00,0.74,0.75,0.74,0.75,73.19582667,2
2024-01-10 12:00:00+00:00,0.76,0.83,0.75,0.76,3131.90988179,36
