date,open,high,low,close,volume,trades
2024-01-01 00:00:00+00:00,0.8186,0.8215,0.6349,0.7559,52114.79346893,252
2024-01-01 04:00:00+00:00,0.7559,0.7819,0.7402,0.7819,3477.00883517,38
2024-01-01 08:00:00+00:00,0.7628,0.7777,0.7589,0.7589,770.18711164,9
2024-01-01 12:00:00+00:00,0.7589,0.7816,0.7589,0.7754,2768.30334285,30
2024-01-01 16:00:00+00:00,0.759,0.8266,0.7399,0.8179,8897.02143417,91
2024-01-01 20:00:00+00:00,0.8108,0.8266,0.7866,0.7996,15234.52164132,207
2024-01-02 00:00:00+00:00,0.8129,0.82,0.7996,0.7996,19605.93657134,127
2024-01-02 04:00:00+00:00,0.7997,0.95,0.7996,0.8293,72806.29250343,393
2024-01-02 08:00:00+00:00,0.8126,0.8258,0.7986,0.8146,6052.22795864,64
2024-01-02 12:00:00+00:00,0.8255,0.8255,0.7785,0.7912,4642.00080545,65
2024-01-02 16:00:00+00:00,0.7973,0.8218,0.7774,0.7775,3662.99592941,63
2024-01-02 20:00:00+00:00,0.7784,0.8693,0.7703,0.8216,8305.84189719,105
2024-01-03 00:00:00+00:00,0.829,0.8455,0.7875,0.7881,2065.46759431,29
2024-01-03 04:00:00+00:00,0.7881,0.8217,0.7827,0.7882,6931.91079012,40
2024-01-03 08:00:00+00:00,0.8044,0.8165,0.7883,0.8165,483.76814559,10
2024-01-03 12:00:00+00:00,0.7884,0.7884,0.721,0.7215,12567.05195429,98
2024-01-03 16:00:00+00:00,0.7223,0.7413,0.7058,0.739,7104.67925695,59
2024-01-03 20:00:00+00:00,0.7095,0.7228,0.667,0.7076,64715.80377618,251
2024-01-04 00:00:00+00:00,0.7076,0.7543,0.577,0.7098,43612.01944416,234
2024-01-04 04:00:00+00:00,0.709,0.7144,0.6946,0.7055,1736.05944848,33
2024-01-04 08:00:00+00:00,0.7143,0.7144,0.7052,0.7052,98.99494963,5
2024-01-04 12:00:00+00:00,0.7144,0.7525,0.707,0.707,2321.00952852,34
2024-01-04 16:00:00+00:00,0.73,0.7421,0.7277,0.7342,2970.83759083,31
2024-01-04 20:00:00+00:00,0.7263,0.8217,0.7255,0.7819,32073.33305772,302
2024-01-05 00:00:00+00:00,0.7825,0.7833,0.7299,0.7312,4802.34791573,85
2024-01-05 04:00:00+00:00,0.7326,0.7507,0.7299,0.7507,2723.67750756,12
2024-01-05 08:00:00+00:00,0.7363,0.7363,0.7056,0.7056,2292.67327257,18
2024-01-05 12:00:00+00:00,0.7177,0.7367,0.7068,0.7186,2888.13482845,26
2024-01-05 16:00:00+00:00,0.7198,0.7553,0.7063,0.7334,12669.36654108,72
2024-01-05 20:00:00+00:00,0.7332,0.7461,0.7289,0.7293,1974.09123074,22
2024-01-06 00:00:00+00:00,0.7349,0.7349,0.7267,0.7267,790.43251409,11
2024-01-06 04:00:00+00:00,0.7229,0.723,0.678,0.698,4578.9070332,95
2024-01-06 08:00:00+00:00,0.6779,0.6987,0.6779,0.6987,108.26671396,3
2024-01-06 12:00:00+00:00,0.6899,0.6986,0.6787,0.6981,4310.04803147,27
2024-01-06 16:00:00+00:00,0.705,0.7299,0.6829,0.7055,2976.14018705,42
2024-01-06 20:00:00+00:00,0.7061,0.7192,0.6861,0.7075,1508.6777,14
2024-01-07 00:00:00+00:00,0.6983,0.7072,0.6894,0.6894,1681.56713941,20
2024-01-07 04:00:00+00:00,0.7075,0.7191,0.692,0.7068,1598.01601166,11
2024-01-07 08:00:00+00:00,0.6971,0.7051,0.6854,0.6854,7832.97307727,44
2024-01-07 12:00:00+00:00,0.6915,0.6989,0.662,0.6918,8150.77528,59
2024-01-07 16:00:00+00:00,0.6901,0.7612,0.6901,0.7612,9948.87153975,86
2024-01-07 20:00:00+00:00,0.7369,0.77,0.6855,0.6931,11516.34611982,91
2024-01-08 00:00:00+00:00,0.6939,0.6939,0.6383,0.6383,21484.26635779,196
2024-01-08 04:00:00+00:00,0.639,0.666,0.6362,0.654,3933.23667935,84
2024-01-08 12:00:00+00:00,0.651,0.6645,0.63,0.6329,3614.92257339,50
2024-01-08 16:00:00+00:00,0.6519,0.7039,0.6332,0.6984,12792.48541412,151
