train_start,train_end,test_start,test_end,start_capital,end_capital,profit,params
2023-01-01T00:00:00+00:00,2023-04-01T00:00:00+00:00,2023-04-01T00:00:00+00:00,2023-05-01T00:00:00+00:00,10000.0,9696.154444424476,-303.8455555755245,"{'adx_threshold': 29, 'adx_length': 17, 'sar_acceleration': 0.045000000000000005, 'sar_maximum': 0.15000000000000002, 'atr_multiplier': 3.5, 'atr_length': 18, 'use_dmp_cross': False}"
2023-01-31T00:00:00+00:00,2023-05-01T00:00:00+00:00,2023-05-01T00:00:00+00:00,2023-05-31T00:00:00+00:00,9696.154444424476,9905.548157577368,209.39371315289281,"{'adx_threshold': 33, 'adx_length': 15, 'sar_acceleration': 0.025, 'sar_maximum': 0.15000000000000002, 'atr_multiplier': 3.5, 'atr_length': 14, 'use_dmp_cross': False}"
