date,adj close,close,high,low,open,volume
2025-07-30 13:30:00+00:00,98.48999786376953,98.48999786376953,98.73999786376953,98.47000122070312,98.7300033569336,232035
2025-07-30 13:31:00+00:00,98.52999877929688,98.52999877929688,98.55500030517578,98.44000244140625,98.44999694824219,44515
2025-07-30 13:32:00+00:00,98.44999694824219,98.44999694824219,98.58999633789062,98.4000015258789,98.52999877929688,20358
2025-07-30 13:33:00+00:00,98.6803970336914,98.6803970336914,98.69999694824219,98.47000122070312,98.47000122070312,28346
2025-07-30 13:34:00+00:00,98.62999725341797,98.62999725341797,98.70999908447266,98.62999725341797,98.69999694824219,12184
2025-07-30 13:35:00+00:00,98.70999908447266,98.70999908447266,98.73999786376953,98.5999984741211,98.63999938964844,23095
2025-07-30 13:36:00+00:00,98.66000366210938,98.66000366210938,98.7300033569336,98.62999725341797,98.68000030517578,29945
2025-07-30 13:37:00+00:00,98.72000122070312,98.72000122070312,98.76000213623047,98.66999816894531,98.66999816894531,19271
2025-07-30 13:38:00+00:00,98.61000061035156,98.61000061035156,98.73999786376953,98.56999969482422,98.7300033569336,20451
2025-07-30 13:39:00+00:00,98.63999938964844,98.63999938964844,98.63999938964844,98.58999633789062,98.5999984741211,7442
2025-07-30 13:40:00+00:00,98.6500015258789,98.6500015258789,98.66999816894531,98.58999633789062,98.5999984741211,10722
2025-07-30 13:41:00+00:00,98.62000274658203,98.62000274658203,98.66000366210938,98.5999984741211,98.63800048828125,20921
2025-07-30 13:42:00+00:00,98.54000091552734,98.54000091552734,98.62999725341797,98.54000091552734,98.62999725341797,4970
2025-07-30 13:43:00+00:00,98.68000030517578,98.68000030517578,98.68000030517578,98.56999969482422,98.56999969482422,8623
2025-07-30 13:44:00+00:00,98.73040008544922,98.73040008544922,98.73040008544922,98.63999938964844,98.69000244140625,6275
2025-07-30 13:45:00+00:00,98.80999755859375,98.80999755859375,98.80999755859375,98.73999786376953,98.73999786376953,13136
2025-07-30 13:46:00+00:00,98.76499938964844,98.76499938964844,98.83000183105469,98.75,98.80999755859375,11228
2025-07-30 13:47:00+00:00,98.5999984741211,98.5999984741211,98.80999755859375,98.58000183105469,98.75,40285
2025-07-30 13:48:00+00:00,98.62000274658203,98.62000274658203,98.66999816894531,98.61000061035156,98.61000061035156,8596
2025-07-30 13:49:00+00:00,98.52999877929688,98.52999877929688,98.6500015258789,98.5,98.6500015258789,8814
2025-07-30 13:50:00+00:00,98.5250015258789,98.5250015258789,98.54000091552734,98.45999908447266,98.54000091552734,10206
2025-07-30 13:51:00+00:00,98.5,98.5,98.5199966430664,98.47000122070312,98.5,17699
2025-07-30 13:52:00+00:00,98.5,98.5,98.52999877929688,98.41000366210938,98.48999786376953,9778
2025-07-30 13:53:00+00:00,98.48999786376953,98.48999786376953,98.52999877929688,98.44999694824219,98.5,12000
