test_start,test_end,start_capital,end_capital,profit,return_pct,sharpe,sortino,params
2024-01-01,2024-04-30,10000.0,9733.768698500078,-266.23130149992176,-2.6623130149992176,-0.1960201793850154,0.04417206042847118,"{'adx_threshold': 15, 'adx_length': 20, 'sar_acceleration': 0.03, 'sar_maximum': 0.3, 'atr_multiplier': 4.0, 'atr_length': 16, 'use_dmp_cross': False}"
2024-04-30,2024-08-28,9733.768698500078,9038.828144438723,-694.9405540613552,-7.139480868992108,-1.7128513455416514,-2.3771738581260853,"{'adx_threshold': 26, 'adx_length': 17, 'sar_acceleration': 0.05, 'sar_maximum': 0.1, 'atr_multiplier': 3.0, 'atr_length': 20, 'use_dmp_cross': True}"
2024-08-28,2024-12-26,9038.828144438723,9806.780736617075,767.9525921783516,8.496152154976484,1.3941980272453969,2.2341499577857284,"{'adx_threshold': 30, 'adx_length': 20, 'sar_acceleration': 0.035, 'sar_maximum': 0.15000000000000002, 'atr_multiplier': 3.5, 'atr_length': 14, 'use_dmp_cross': True}"
2024-12-26,2025-04-25,9806.780736617075,9374.639212012116,-432.14152460495825,-4.406558443704216,-1.3358085982439978,-1.7613380946916661,"{'adx_threshold': 32, 'adx_length': 18, 'sar_acceleration': 0.035, 'sar_maximum': 0.1, 'atr_multiplier': 4.0, 'atr_length': 13, 'use_dmp_cross': True}"
2025-04-25,2025-08-23,9374.639212012116,9978.627030512582,603.9878185004654,6.442784675132357,0.7900531458203063,1.3646683736479166,"{'adx_threshold': 23, 'adx_length': 15, 'sar_acceleration': 0.04, 'sar_maximum': 0.3, 'atr_multiplier': 2.5, 'atr_length': 16, 'use_dmp_cross': False}"
2025-08-23,2025-12-21,9978.627030512582,7486.552152621502,-2492.07487789108,-24.974125901998637,-3.81802476198773,-5.034120584167618,"{'adx_threshold': 27, 'adx_length': 15, 'sar_acceleration': 0.045000000000000005, 'sar_maximum': 0.3, 'atr_multiplier': 4.0, 'atr_length': 18, 'use_dmp_cross': False}"
