test_start,test_end,params,start_capital,end_capital,profit,return_pct,sharpe,sortino
2024-01-01 00:00:00+00:00,2024-04-30 00:00:00+00:00,"{'adx_threshold': 29, 'adx_length': 20, 'sar_acceleration': 0.01, 'sar_maximum': 0.1, 'atr_multiplier': 1.5, 'atr_length': 18, 'use_dmp_cross': True}",10000.0,548283.1587060419,48283.15870604183,9.656631741208365,0.28879830592877537,0.922915835087981
2024-04-30 00:00:00+00:00,2024-08-28 00:00:00+00:00,"{'adx_threshold': 26, 'adx_length': 18, 'sar_acceleration': 0.035, 'sar_maximum': 0.25, 'atr_multiplier': 1.5, 'atr_length': 10, 'use_dmp_cross': True}",548283.1587060419,24279781.460020773,-3134376.475281316,-11.433422404140593,-0.9848171923080139,-1.0909054749563203
2024-08-28 00:00:00+00:00,2024-12-26 00:00:00+00:00,"{'adx_threshold': 15, 'adx_length': 13, 'sar_acceleration': 0.02, 'sar_maximum': 0.1, 'atr_multiplier': 1.5, 'atr_length': 11, 'use_dmp_cross': True}",24279781.460020773,1890092503.581259,676103430.5802202,55.692711377447615,1.6184316862334942,3.2388567405440924
2024-12-26 00:00:00+00:00,2025-04-25 00:00:00+00:00,"{'adx_threshold': 15, 'adx_length': 13, 'sar_acceleration': 0.035, 'sar_maximum': 0.2, 'atr_multiplier': 1.5, 'atr_length': 13, 'use_dmp_cross': True}",1890092503.581259,76412883266.3884,-18091741912.67455,-19.14376347019541,-0.785877396040073,-1.0415716805532451
2025-04-25 00:00:00+00:00,2025-08-23 00:00:00+00:00,"{'adx_threshold': 15, 'adx_length': 18, 'sar_acceleration': 0.04, 'sar_maximum': 0.2, 'atr_multiplier': 1.5, 'atr_length': 20, 'use_dmp_cross': False}",76412883266.3884,4501025256115.704,680381092796.285,17.80802042044036,0.9571119819696865,1.6779047246426453
2025-08-23 00:00:00+00:00,2025-12-21 00:00:00+00:00,"{'adx_threshold': 15, 'adx_length': 13, 'sar_acceleration': 0.05, 'sar_maximum': 0.15000000000000002, 'atr_multiplier': 1.5, 'atr_length': 20, 'use_dmp_cross': True}",4501025256115.704,188289014847732.72,-36762247958052.45,-16.33505517797407,-1.2779591595047308,-1.5456417479292086
