1743465600,0.01355,0.01389,0.01272,0.01345,616506.1048600001,194
1743552000,0.01347,0.01381,0.01344,0.01345,150975.7373900001,99
1743638400,0.0135,0.01362,0.01322,0.01322,138696.70501,60
1743724800,0.01326,0.01335,0.01322,0.01335,11420.31081,13
1743811200,0.01331,0.01349,0.01331,0.01334,14637.88854,21
1743897600,0.01334,0.01341,0.01229,0.01239,162651.73495,80
1743984000,0.01244,0.01255,0.01096,0.01253,271978.44054,129
1744070400,0.01255,0.01255,0.01207,0.01227,60793.48581,71
1744156800,0.01227,0.01238,0.01072,0.012,588093.4568800002,214
1744243200,0.01194,0.01278,0.01161,0.01255,356887.5307799996,181
1744329600,0.01236,0.01251,0.01174,0.01194,172541.63194,95
1744416000,0.01218,0.0122,0.01163,0.0119,109587.48062,56
1744502400,0.0119,0.01278,0.01163,0.01177,292359.5299300001,130
1744588800,0.01179,0.01196,0.01051,0.01095,414356.1576600001,143
1744675200,0.01094,0.01112,0.01064,0.01112,138419.59152,57
1744761600,0.01088,0.01142,0.01074,0.01074,93639.36023,53
1744848000,0.01105,0.01132,0.01079,0.01109,55583.19549,33
1744934400,0.01104,0.01131,0.01081,0.0112,80508.83099,48
1745020800,0.01109,0.01135,0.01063,0.01126,136759.56651,93
1745107200,0.01115,0.01116,0.01081,0.01116,56260.4245,38
1745193600,0.01113,0.0112,0.01081,0.01104,69539.7073,74
1745280000,0.01104,0.01156,0.01102,0.01129,148493.00526,82
1745366400,0.01136,0.01157,0.01102,0.01127,298489.8313,124
1745452800,0.01126,0.01157,0.01024,0.01104,782356.7736699999,194
1745539200,0.011,0.01166,0.01065,0.01101,700143.4265399999,215
1745625600,0.0111,0.01133,0.01107,0.0112,57631.69185,54
1745712000,0.0112,0.02647,0.01111,0.01686,11667961.362649959,4291
1745798400,0.01624,0.0212,0.0147,0.01604,4414131.962070005,1484
1745884800,0.01609,0.01691,0.01414,0.01556,1915213.3660400012,405
1745971200,0.01552,0.01599,0.015,0.01502,283509.52466,146
1746057600,0.01518,0.01548,0.01276,0.01444,903282.5661699998,273
1746144000,0.01443,0.01529,0.01299,0.0145,684465.4532800007,269
1746230400,0.01422,0.02221,0.0141,0.01608,4169846.7265700023,1414
1746316800,0.01639,0.01979,0.01486,0.01824,2993925.395140003,1348
1746403200,0.01809,0.0198,0.01604,0.0171,1926843.8952299987,1060
1746489600,0.01711,0.01742,0.0145,0.01601,1535097.4837099996,447
1746576000,0.01573,0.0165,0.01466,0.01606,709259.37098,255
1746662400,0.01588,0.01878,0.01532,0.01719,1193931.1717199984,467
1746748800,0.01668,0.01787,0.01531,0.01667,620025.49189,296
1746835200,0.01665,0.02007,0.01486,0.01793,2350321.924150002,646
1746921600,0.01782,0.01881,0.01668,0.0174,946640.0786600001,353
1747008000,0.0174,0.01953,0.0161,0.01791,1544295.1462199984,644
1747094400,0.01792,0.0183,0.01659,0.01745,669191.3726000006,280
1747180800,0.0174,0.01808,0.01652,0.01673,385001.1642800001,158
1747267200,0.01682,0.01998,0.01651,0.01854,1216713.3195799997,613
1747353600,0.01856,0.019,0.01812,0.01818,340286.14851,182
1747440000,0.01818,0.01862,0.01741,0.01782,261543.27225,147
1747526400,0.01782,0.01879,0.01711,0.01816,734958.4717499993,277
1747612800,0.01804,0.02107,0.01764,0.0191,961957.4805799996,517
1747699200,0.01906,0.01977,0.01827,0.01843,184697.03136,201
1747785600,0.01831,0.01905,0.01777,0.0186,190140.3002,178
1747872000,0.0186,0.01971,0.01855,0.01968,290246.34866,178
1747958400,0.01949,0.02074,0.01578,0.01578,867331.4479199998,369
1748044800,0.01623,0.01705,0.01548,0.01609,407452.2139000001,305
1748131200,0.01596,0.01604,0.01548,0.01592,128269.22861,89
1748217600,0.01603,0.01651,0.01459,0.01485,524356.3276400003,230
1748304000,0.01485,0.0159,0.014,0.01529,784569.5351000003,291
1748390400,0.01536,0.01741,0.01503,0.0152,881564.8693900005,384
1748476800,0.01503,0.01518,0.01375,0.01451,264767.3584000002,209
1748563200,0.01457,0.03,0.01429,0.01822,10451698.187640011,3563
1748649600,0.0183,0.0299,0.01708,0.01906,11395705.314950014,5046
1748736000,0.01906,0.02196,0.01777,0.01801,2121152.50139,784
1748822400,0.01801,0.01955,0.017,0.019,910963.0062599998,505
1748908800,0.019,0.019,0.01707,0.01734,475015.7801899998,310
1748995200,0.0173,0.02244,0.01544,0.02109,2182960.1282000025,823
1749081600,0.02062,0.02382,0.01771,0.01897,4958369.120450002,2908
1749168000,0.01902,0.0235,0.01842,0.02254,1242417.639000001,790
1749254400,0.02242,0.02276,0.02034,0.02256,558075.4491999997,322
1749340800,0.02233,0.0226,0.02048,0.02063,149195.0359400001,146
1749427200,0.0209,0.02105,0.01936,0.01961,565646.2467600002,301
1749513600,0.01961,0.022,0.01947,0.02145,403294.02887,252
1749600000,0.02185,0.02744,0.02027,0.02315,1733748.9684599983,1036
1749686400,0.02285,0.02318,0.02081,0.02148,497974.9211399999,309
1749772800,0.02131,0.02131,0.01885,0.01964,409723.93371,195
1749859200,0.01971,0.02031,0.01959,0.01959,88195.44384,85
1749945600,0.01976,0.02045,0.01935,0.01978,88641.2759,82
1750032000,0.01979,0.02077,0.01977,0.02008,109961.6933,109
1750118400,0.02051,0.02074,0.01986,0.02012,57866.0678,88
1750204800,0.02012,0.02013,0.01977,0.02013,11449.71339,24
1750291200,0.02014,0.0204,0.01978,0.02001,39567.716,50
1750377600,0.02043,0.02046,0.01865,0.01904,83957.65404,98
