timestamp,core_equity,idle,spy
2022-01-31 00:00:00+00:00,10000.0,0.8871688812404942,423.32891845703125
2022-02-01 00:00:00+00:00,10006.692779604165,0.8865755157875328,426.1893615722656
2022-02-02 00:00:00+00:00,10021.152273693064,0.9126403252019495,430.329345703125
2022-02-03 00:00:00+00:00,9988.28232440057,0.915712880725808,420.21441650390625
2022-02-04 00:00:00+00:00,9983.633186004074,0.888655127052713,422.1904296875
2022-02-07 00:00:00+00:00,9987.921229728774,0.8357766368444887,420.8354797363281
2022-02-08 00:00:00+00:00,10008.56008391543,0.8340531649368594,424.2979736328125
2022-02-09 00:00:00+00:00,10037.486830235111,0.8316495309667922,430.5081481933594
2022-02-10 00:00:00+00:00,10000.556616754659,0.8347206594945848,422.773681640625
2022-02-11 00:00:00+00:00,9976.499910493296,0.7872825055022731,414.437255859375
2022-02-14 00:00:00+00:00,9964.758927372339,0.7882101215816883,413.082275390625
2022-02-15 00:00:00+00:00,9988.336118879242,0.8145924411911601,419.7440490722656
2022-02-16 00:00:00+00:00,9979.744888796326,0.8152936967006007,420.21441650390625
2022-02-17 00:00:00+00:00,9962.8617919434,0.8166752959571624,411.2380676269531
2022-02-18 00:00:00+00:00,9972.078312789567,0.7676995965162507,408.57537841796875
2022-02-22 00:00:00+00:00,9961.069433338282,0.7454916093034032,404.19061279296875
2022-02-23 00:00:00+00:00,9910.118126465934,0.7268447035498398,397.020751953125
2022-02-24 00:00:00+00:00,9920.993579714135,0.7260479319837012,402.9956359863281
2022-02-25 00:00:00+00:00,9979.871505193614,0.7501903402039337,411.8872375488281
2022-02-28 00:00:00+00:00,9951.097481003806,0.7297887612442515,410.8335266113281
2022-03-01 00:00:00+00:00,9919.31656941247,0.7101631530033248,404.576416015625
2022-03-02 00:00:00+00:00,10005.976606558303,0.7296551780229127,412.0190734863281
2022-03-03 00:00:00+00:00,9975.782951340694,0.7318636219095157,409.96783447265625
2022-03-04 00:00:00+00:00,9931.522110896896,0.7351252467273686,406.636962890625
2022-03-07 00:00:00+00:00,9830.961050464524,0.6841395817379756,394.6496276855469
2022-03-08 00:00:00+00:00,9880.374462299815,0.6807180848064339,391.6575622558594
2022-03-09 00:00:00+00:00,9992.03307896887,0.6965944736649748,402.1582336425781
2022-03-10 00:00:00+00:00,9975.82972129337,0.6977259253564043,400.3423156738281
2022-03-11 00:00:00+00:00,9969.34981162258,0.6981794354705751,395.25189208984375
2022-03-14 00:00:00+00:00,10002.203197015917,0.6958861849121322,392.3633117675781
2022-03-15 00:00:00+00:00,10094.088527115811,0.7372876696891077,400.9914855957031
2022-03-16 00:00:00+00:00,10252.022274422041,0.9030616306512499,409.8832092285156
2022-03-17 00:00:00+00:00,10241.735077815201,0.9039687008373092,415.01116943359375
2022-03-18 00:00:00+00:00,10269.919438830728,0.9543910672373456,419.5567626953125
2022-03-21 00:00:00+00:00,10256.899381657648,0.9556025665217326,419.4340515136719
2022-03-22 00:00:00+00:00,10265.169285009348,0.9548327067514399,424.34197998046875
2022-03-23 00:00:00+00:00,10251.096453912862,0.9561435128167156,418.87713623046875
2022-03-24 00:00:00+00:00,10253.645842842936,0.9559057845272371,425.1914367675781
2022-03-25 00:00:00+00:00,10259.845253734067,0.9553281878301194,427.2679443359375
2022-03-28 00:00:00+00:00,10257.127595919415,0.9777815689419864,430.3070983886719
2022-03-29 00:00:00+00:00,10262.795577918494,1.0,435.63031005859375
2022-03-30 00:00:00+00:00,10262.795577918494,1.0,432.94036865234375
2022-03-31 00:00:00+00:00,10262.795577918494,1.0,426.27685546875
2022-04-01 00:00:00+00:00,10262.795577918494,1.0,427.4849853515625
2022-04-04 00:00:00+00:00,10262.795577918494,1.0,431.1471252441406
2022-04-05 00:00:00+00:00,10262.795577918494,1.0,425.7010803222656
2022-04-06 00:00:00+00:00,10262.795577918494,1.0,421.44439697265625
2022-04-07 00:00:00+00:00,10262.795577918494,1.0,423.5680847167969
2022-04-08 00:00:00+00:00,10262.795577918494,1.0,422.43536376953125
2022-04-11 00:00:00+00:00,10262.795577918494,1.0,415.21514892578125
2022-04-12 00:00:00+00:00,10262.795577918494,1.0,413.6766357421875
2022-04-13 00:00:00+00:00,10262.795577918494,1.0,418.4146728515625
2022-04-14 00:00:00+00:00,10262.795577918494,1.0,413.20465087890625
2022-04-18 00:00:00+00:00,10262.641712917324,0.9700145429466709,413.37457275390625
2022-04-19 00:00:00+00:00,10268.470055224652,0.9694639665931369,420.0475158691406
2022-04-20 00:00:00+00:00,10267.528632659392,0.9404662703884217,419.73602294921875
2022-04-21 00:00:00+00:00,10254.164013401782,0.9134412533526738,413.4595642089844
2022-04-22 00:00:00+00:00,10213.146998491198,0.9457191602265165,402.1145324707031
2022-04-25 00:00:00+00:00,10203.934719480083,0.9728522635260778,404.4458312988281
2022-04-26 00:00:00+00:00,10188.7452307427,0.9743026019303969,392.7326965332031
2022-04-27 00:00:00+00:00,10175.58436925432,0.9462958597396613,393.8370361328125
2022-04-28 00:00:00+00:00,10202.082301163606,0.9155228984204489,403.7850646972656
2022-04-29 00:00:00+00:00,10160.905178900086,0.8916560680391522,388.8630065917969
2022-05-02 00:00:00+00:00,10160.905178900086,0.887524906320924,391.20367431640625
2022-05-03 00:00:00+00:00,10156.25158256492,0.8612936232836768,392.9970397949219
2022-05-04 00:00:00+00:00,10199.448311141854,0.8868128183980968,404.9649353027344
2022-05-05 00:00:00+00:00,10130.286290304211,0.8660812938938829,390.57135009765625
2022-05-06 00:00:00+00:00,10111.893511471577,0.7450862717172566,388.24005126953125
2022-05-09 00:00:00+00:00,10013.178043532025,0.6867241387494027,375.80963134765625
2022-05-10 00:00:00+00:00,10026.22137252505,0.6858307644126156,376.677978515625
2022-05-11 00:00:00+00:00,9884.426593477085,0.674799116870163,370.6939697265625
2022-05-12 00:00:00+00:00,10011.500378540779,0.6462470180626332,370.3070373535156
2022-05-13 00:00:00+00:00,10151.670048164575,0.6571974366459853,379.1602783203125
2022-05-16 00:00:00+00:00,10119.535717873969,0.659284350520702,377.6217346191406
2022-05-17 00:00:00+00:00,10218.687177657124,0.678005112362291,385.3896484375
2022-05-18 00:00:00+00:00,10069.213357775581,0.6149719232414032,369.8540344238281
2022-05-19 00:00:00+00:00,10016.343094514805,0.639606054610085,367.5887145996094
2022-05-20 00:00:00+00:00,10043.58677616039,0.60017291269218,367.7492370605469
2022-05-23 00:00:00+00:00,10105.601619948417,0.620841822081141,374.6298522949219
2022-05-24 00:00:00+00:00,10005.599292175384,0.6270469104095849,371.7700500488281
2022-05-25 00:00:00+00:00,10114.945703318,0.6202682947568224,375.0545959472656
2022-05-26 00:00:00+00:00,10220.320076887556,0.6587917353208876,382.54864501953125
2022-05-27 00:00:00+00:00,10339.853078162902,0.8204768315336226,391.93994140625
2022-05-31 00:00:00+00:00,10339.168463357808,0.8466614110401871,389.7407531738281
2022-06-01 00:00:00+00:00,10300.956482091831,0.8498021494787522,386.5882873535156
2022-06-02 00:00:00+00:00,10362.398564263265,0.9596331045314749,393.9502868652344
2022-06-03 00:00:00+00:00,10361.291780327356,0.9597356116828013,387.4848937988281
2022-06-06 00:00:00+00:00,10356.756553009716,0.9601558802428988,388.6647644042969
2022-06-07 00:00:00+00:00,10349.872625654352,0.9810283357591836,392.3929443359375
2022-06-08 00:00:00+00:00,10350.779012401435,0.9809424300432004,388.12677001953125
2022-06-09 00:00:00+00:00,10348.07251788464,0.9811989913790061,378.89599609375
2022-06-10 00:00:00+00:00,10341.929308800296,0.9817818333592022,367.90960693359375
2022-06-13 00:00:00+00:00,10335.368236940312,0.8966145966674102,353.94073486328125
2022-06-14 00:00:00+00:00,10313.034763205405,0.89855626747574,352.8742370605469
2022-06-15 00:00:00+00:00,10316.23178773802,0.8982778027717512,357.9049987792969
2022-06-16 00:00:00+00:00,10255.138858651882,0.8502246317462402,346.0597229003906
2022-06-17 00:00:00+00:00,10265.940862836454,0.8493300103810232,346.80572509765625
2022-06-21 00:00:00+00:00,10289.252999763963,0.8219835307781582,355.5360412597656
2022-06-22 00:00:00+00:00,10300.575511846446,0.8210799969466618,354.8915100097656
2022-06-23 00:00:00+00:00,10300.086666837846,0.8211189656341255,358.3703918457031
2022-06-24 00:00:00+00:00,10391.062022585302,0.8139299420437377,369.7643127441406
2022-06-27 00:00:00+00:00,10382.476139754812,0.8146030287930399,368.3519592285156
2022-06-28 00:00:00+00:00,10370.80941158419,0.8155194232350473,360.82550048828125
2022-06-29 00:00:00+00:00,10337.327253821728,0.8181608555237477,360.5316467285156
2022-06-30 00:00:00+00:00,10320.75201420758,0.8194748307267712,357.6025695800781
2022-07-01 00:00:00+00:00,10349.311628593514,0.8469414798371244,361.3847351074219
2022-07-05 00:00:00+00:00,10361.387529636713,0.874494698564893,362.06719970703125
2022-07-06 00:00:00+00:00,10337.641026116975,0.9051061074861425,363.2901306152344
2022-07-07 00:00:00+00:00,10375.449499266237,0.9199932729586814,368.7310791015625
2022-07-08 00:00:00+00:00,10363.932582845038,0.9210156151582312,368.42779541015625
2022-07-11 00:00:00+00:00,10345.063825696141,0.92269549072648,364.2190246582031
2022-07-12 00:00:00+00:00,10362.10244614547,0.9769998891748041,360.9960632324219
2022-07-13 00:00:00+00:00,10357.025447318267,0.977478813101056,359.1001892089844
2022-07-14 00:00:00+00:00,10347.443682461513,0.9783839615055328,358.2281799316406
2022-07-15 00:00:00+00:00,10358.0265531847,0.9773843395284035,365.0721435546875
2022-07-18 00:00:00+00:00,10369.467506636467,0.9763059612292404,362.0577392578125
2022-07-19 00:00:00+00:00,10383.638756643162,1.0,371.8403015136719
2022-07-20 00:00:00+00:00,10383.638756643162,1.0,374.2100524902344
2022-07-21 00:00:00+00:00,10383.638756643162,1.0,378.0206604003906
2022-07-22 00:00:00+00:00,10383.638756643162,1.0,374.5133972167969
2022-07-25 00:00:00+00:00,10383.638756643162,1.0,374.9684143066406
2022-07-26 00:00:00+00:00,10383.638756643162,1.0,370.5321960449219
2022-07-27 00:00:00+00:00,10383.483079900185,0.9700145429466709,380.15362548828125
2022-07-28 00:00:00+00:00,10389.090936700508,0.9694909453880183,384.921630859375
2022-07-29 00:00:00+00:00,10389.027326867217,0.9694968813775457,390.5332946777344
2022-08-01 00:00:00+00:00,10389.027326867217,1.0,389.3767395019531
2022-08-02 00:00:00+00:00,10389.027326867217,1.0,386.80792236328125
2022-08-03 00:00:00+00:00,10389.027326867217,1.0,392.8651428222656
2022-08-04 00:00:00+00:00,10389.027326867217,1.0,392.5997009277344
2022-08-05 00:00:00+00:00,10389.027326867217,1.0,391.9361572265625
2022-08-08 00:00:00+00:00,10389.027326867217,1.0,391.4811706542969
2022-08-09 00:00:00+00:00,10389.027326867217,1.0,389.9266052246094
2022-08-10 00:00:00+00:00,10389.027326867217,1.0,398.1166076660156
2022-08-11 00:00:00+00:00,10389.027326867217,1.0,398.1166076660156
2022-08-12 00:00:00+00:00,10389.027326867217,1.0,404.8562927246094
2022-08-15 00:00:00+00:00,10389.027326867217,1.0,406.5246276855469
2022-08-16 00:00:00+00:00,10389.027326867217,1.0,407.3209533691406
2022-08-17 00:00:00+00:00,10389.027326867217,1.0,404.42974853515625
2022-08-18 00:00:00+00:00,10389.027326867217,1.0,405.605224609375
2022-08-19 00:00:00+00:00,10389.027326867217,1.0,400.1546630859375
2022-08-22 00:00:00+00:00,10389.027326867217,1.0,391.82244873046875
2022-08-23 00:00:00+00:00,10389.027326867217,1.0,390.87451171875
2022-08-24 00:00:00+00:00,10389.027326867217,1.0,392.12579345703125
2022-08-25 00:00:00+00:00,10389.027326867217,1.0,397.6615905761719
2022-08-26 00:00:00+00:00,10389.027326867217,1.0,384.2011413574219
