symbol,qty,entry_price,exit_price,entry_date,exit_date,cost,current_value,current_price,profit,profit_pct,status,stop_loss_triggered
SOL,108.69514711356226,21.010000228881836,20.31,2023-03-06 00:00:00+00:00,2023-03-08 00:00:00+00:00,2283.685065734288,2207.598379826978,20.31,-76.08668590730986,-0.03331750382264081,closed,False
BTC,0.11139951824110912,20331.099609375,24161.7,2023-03-11 00:00:00+00:00,2023-03-15 16:00:00+00:00,2264.874701796377,2691.6016528553328,24161.7,426.7269510589558,0.18841084264860167,closed,False
ETH,1.5666429607811514,1444.530029296875,1653.56,2023-03-11 00:00:00+00:00,2023-03-15 20:00:00+00:00,2263.0628020349395,2590.5382260247666,1653.56,327.47542398982705,0.14470452331033945,closed,False
BTC,0.11043972904008034,20624.80078125,24161.7,2023-03-12 00:00:00+00:00,2023-03-15 16:00:00+00:00,2277.7974097868873,2668.411514866671,24161.7,390.6141050797837,0.17148764126320168,closed,False
ETH,1.5415186746103995,1476.449951171875,1646.21,2023-03-12 00:00:00+00:00,2023-03-16 00:00:00+00:00,2275.975171859058,2537.6633971148126,1646.21,261.6882252557548,0.1149785061328253,closed,False
BTC,0.09142942525256913,27677.30078125,27375.4,2023-03-18 00:00:00+00:00,2023-03-22 20:00:00+00:00,2530.51970297217,2502.9171237738,27375.4,-27.602579198369767,-0.010907869702002212,closed,False
ETH,1.3873697667838636,1822.510009765625,1740.74,2023-03-18 00:00:00+00:00,2023-03-21 08:00:00+00:00,2528.495287209792,2415.05003428281,1740.74,-113.445252926982,-0.04486670530921552,closed,False
BTC,0.09227144934442594,27142.400390625,27149.9,2023-03-19 00:00:00+00:00,2023-03-27 16:00:00+00:00,2504.4686227296816,2505.1606585997647,27149.9,0.6920358700831457,0.00027632043931493896,closed,False
ETH,1.4070966469845883,1778.4599609375,1740.74,2023-03-19 00:00:00+00:00,2023-03-21 08:00:00+00:00,2502.465047831498,2449.389403530774,1740.74,-53.07564430072398,-0.021209344900427876,closed,False
BTC,0.0905723732339618,27906.400390625,27375.4,2023-03-20 00:00:00+00:00,2023-03-22 20:00:00+00:00,2527.548911796065,2479.4549816088315,27375.4,-48.09393018723358,-0.019027892976780515,closed,False
BTC,0.08943125801728329,28075.099609375,27034.4,2023-03-22 00:00:00+00:00,2023-03-27 20:00:00+00:00,2510.791477026945,2417.7204366765286,27034.4,-93.0710403504163,-0.03706840699516103,closed,False
ETH,1.2852031673860556,1898.300048828125,1839.0,2023-04-06 00:00:00+00:00,2023-04-09 08:00:00+00:00,2439.7012354030103,2363.4886248229564,1839.0,-76.21261058005393,-0.031238501450143546,closed,False
BTC,0.08085862461128988,29936.400390625,29849.4,2023-04-11 00:00:00+00:00,2023-04-17 00:00:00+00:00,2420.616161398819,2413.5814610576367,29849.4,-7.034700341182088,-0.002906161023529189,closed,False
BTC,0.08011005444923212,30256.599609375,29926.3,2023-04-12 00:00:00+00:00,2023-04-17 08:00:00+00:00,2423.8578421556467,2397.3975850500356,29926.3,-26.460257105611163,-0.010916587864772984,closed,False
SOL,103.63366148519866,23.3700008392334,22.88,2023-04-12 00:00:00+00:00,2023-04-19 08:00:00+00:00,2421.9187558819226,2371.1380878085156,22.88,-50.780668073407014,-0.02096712284426553,closed,False
SOL,101.41364170134733,23.889999389648438,23.02,2023-04-13 00:00:00+00:00,2023-04-19 12:00:00+00:00,2422.771838347213,2334.5420783884965,23.02,-88.22975995871639,-0.036416867062028305,closed,False
SOL,98.99755203899024,24.8700008392334,22.88,2023-04-17 00:00:00+00:00,2023-04-19 08:00:00+00:00,2462.069202291739,2265.0639075700446,22.88,-197.00529472169455,-0.0800161484243897,closed,False
BTC,0.08450116151891479,27544.80078125,28405.0,2023-04-23 00:00:00+00:00,2023-04-26 20:00:00+00:00,2327.5676598227365,2400.2554929447747,28405.0,72.68783312203823,0.03122909566786729,closed,False
SOL,107.771344481797,21.579999923706055,21.27,2023-04-23 00:00:00+00:00,2023-05-03 12:00:00+00:00,2325.705605694878,2292.2965464616286,21.27,-33.409059233249536,-0.014365128222351909,closed,False
BTC,0.08387223358292788,27802.599609375,28405.0,2023-04-24 00:00:00+00:00,2023-04-26 20:00:00+00:00,2331.866128650119,2382.3907949230666,28405.0,50.52466627294734,0.021667052688910268,closed,False
ETH,1.2415677817563118,1876.6600341796875,1847.67,2023-04-24 00:00:00+00:00,2023-05-01 04:00:00+00:00,2330.000635747199,2294.0075978787686,1847.67,-35.99303786843029,-0.0154476515225876,closed,False
ETH,1.158840460959087,2004.9200439453125,1885.39,2023-05-06 00:00:00+00:00,2023-05-06 16:00:00+00:00,2323.3824679116988,2184.866233662855,1885.39,-138.51623424884383,-0.05961835219207146,closed,False
ETH,1.2672556913312583,1808.68994140625,1794.17,2023-05-13 00:00:00+00:00,2023-05-17 12:00:00+00:00,2292.0726221006703,2273.672199405751,1794.17,-18.400422694919143,-0.008027853270222856,closed,False
SOL,109.5284065382926,20.90999984741211,20.8,2023-05-13 00:00:00+00:00,2023-05-17 16:00:00+00:00,2290.2389640029896,2278.1907724329435,20.8,-12.048191570046129,-0.0052606700695493015,closed,False
BTC,0.0853415916585492,26752.5,26825.1,2023-05-14 00:00:00+00:00,2023-05-17 08:00:00+00:00,2283.100930845337,2289.2966970631887,26825.1,6.195766217851542,0.002713750467246101,closed,False
ETH,1.2668679679327899,1800.719970703125,1794.17,2023-05-14 00:00:00+00:00,2023-05-17 12:00:00+00:00,2281.274450100661,2272.9765576988825,1794.17,-8.297892401778427,-0.003637393300666776,closed,False
BTC,0.08482579373531264,26800.5,26825.1,2023-05-15 00:00:00+00:00,2023-05-17 08:00:00+00:00,2273.3736850032465,2275.4603663940593,26825.1,2.086681390812828,0.0009178787475979111,closed,False
SOL,116.47314660856594,19.469999313354492,19.08,2023-05-23 00:00:00+00:00,2023-05-24 16:00:00+00:00,2267.732084493016,2222.307628405242,19.08,-45.424456087773706,-0.020030785999100506,closed,False
SOL,114.27713308604072,19.920000076293945,19.04,2023-05-24 00:00:00+00:00,2023-05-25 00:00:00+00:00,2276.4004997925845,2175.8367185820553,19.04,-100.56378121052921,-0.044176664527921225,closed,False
SOL,115.19775523028052,19.3700008392334,20.02,2023-05-27 00:00:00+00:00,2023-06-05 16:00:00+00:00,2231.3806154883373,2306.2591124435635,20.02,74.87849695522618,0.03355702583211651,closed,False
SOL,109.39884503354935,20.649999618530273,20.04,2023-05-28 00:00:00+00:00,2023-06-05 20:00:00+00:00,2259.0861082104466,2192.352954629963,20.04,-66.73315358048376,-0.029539889310968747,closed,False
BTC,0.08036278585457793,28200.400390625,27265.2,2023-05-29 00:00:00+00:00,2023-05-31 04:00:00+00:00,2266.262737605153,2191.107366098812,27265.2,-75.155371506341,-0.03316269127107503,closed,False
BTC,0.08106159395765732,27710.30078125,27138.5,2023-05-30 00:00:00+00:00,2023-05-31 08:00:00+00:00,2246.241150374242,2199.890067619883,27138.5,-46.351082754358686,-0.020634953974837573,closed,False
SOL,145.90387864275004,15.039999961853027,16.4,2023-06-13 00:00:00+00:00,2023-06-23 12:00:00+00:00,2194.3943292211693,2392.823554083188,16.4,198.4292248620186,0.09042550931693519,closed,False
ETH,1.2584588768952245,1743.47998046875,1637.62,2023-06-14 00:00:00+00:00,2023-06-14 20:00:00+00:00,2194.097858110011,2060.877419836339,1637.62,-133.22043827367224,-0.06071763744777906,closed,False
SOL,145.28446372795713,15.09000015258789,16.33,2023-06-14 00:00:00+00:00,2023-06-26 16:00:00+00:00,2192.342579823523,2372.495281593215,16.33,180.15270176969216,0.08217360891845375,closed,False
ETH,1.2654871401803827,1716.030029296875,1851.12,2023-06-17 00:00:00+00:00,2023-06-26 20:00:00+00:00,2171.6139342385604,2342.5685487515734,1851.12,170.95461451301298,0.07872237869617249,closed,False
BTC,0.08277906852575873,26441.900390625,30419.1,2023-06-18 00:00:00+00:00,2023-06-30 16:00:00+00:00,2188.835884386833,2518.0647310563336,30419.1,329.2288466695004,0.15041276005109377,closed,False
BTC,0.07764007751326583,30500.0,30070.0,2023-06-24 00:00:00+00:00,2023-07-07 00:00:00+00:00,2368.022364154608,2334.6371308239036,30070.0,-33.38523333070452,-0.014098360655737795,closed,False
BTC,0.07612286291511837,30616.099609375,30419.1,2023-06-28 00:00:00+00:00,2023-06-30 16:00:00+00:00,2330.5851535600623,2315.588949565784,30419.1,-14.996203994278403,-0.006434523094498865,closed,False
SOL,123.79726684430297,18.709999084472656,18.74,2023-07-01 00:00:00+00:00,2023-07-05 12:00:00+00:00,2316.2467493171257,2319.960752327292,18.74,3.7140030101663797,0.0016034574085258143,closed,False
SOL,104.8807714331321,21.979999542236328,27.53,2023-07-09 00:00:00+00:00,2023-07-14 12:00:00+00:00,2305.2793080896363,2887.3677095700373,27.53,582.088401480401,0.25250233211990797,closed,False
ETH,1.230031605981095,1855.6099853515625,1965.0,2023-07-10 00:00:00+00:00,2023-07-13 16:00:00+00:00,2282.4589303565385,2417.0121057528518,1965.0,134.55317539631324,0.05895097327131093,closed,False
SOL,104.3897707705972,22.1299991607666,27.42,2023-07-12 00:00:00+00:00,2023-07-14 16:00:00+00:00,2310.145539545934,2862.3675224940826,27.42,552.2219829481487,0.23904207483684756,closed,False
BTC,0.08345197268235577,31455.80078125,30198.0,2023-07-14 00:00:00+00:00,2023-07-14 20:00:00+00:00,2625.0486274985,2520.0826710617794,30198.0,-104.96595643672072,-0.03998629028702848,closed,False
ETH,1.2970959571130094,2022.1700439453125,1933.9,2023-07-14 00:00:00+00:00,2023-07-15 00:00:00+00:00,2622.9485885965014,2508.4539031282306,1933.9,-114.49468546827075,-0.043651135964329006,closed,False
SOL,90.19837214432084,27.65999984741211,25.61,2023-07-15 00:00:00+00:00,2023-07-18 08:00:00+00:00,2494.886959748735,2309.980365668774,25.61,-184.906594079961,-0.07411421722232389,closed,False
BTC,0.0823549354413397,29798.599609375,29792.5,2023-07-21 00:00:00+00:00,2023-07-24 04:00:00+00:00,2454.0617470724087,2453.559414136113,29792.5,-0.5023329362957156,-0.00020469449755898664,closed,False
BTC,0.08189102260224791,29979.900390625,29753.9,2023-07-22 00:00:00+00:00,2023-07-24 08:00:00+00:00,2455.0847005018127,2436.577329393705,29753.9,-18.50737110810769,-0.00753838395242528,closed,False
ETH,1.315810404592955,1856.2099609375,1865.22,2023-07-26 00:00:00+00:00,2023-07-30 20:00:00+00:00,2442.420379710645,2454.2758443057387,1865.22,11.855464595093508,0.0048539820145531345,closed,False
SOL,104.8760805929702,23.270000457763672,23.73,2023-07-26 00:00:00+00:00,2023-07-31 20:00:00+00:00,2440.4664434068764,2488.709344462723,23.73,48.24290105584669,0.019767901823103902,closed,False
SOL,98.66956920162438,25.149999618530273,24.3,2023-07-27 00:00:00+00:00,2023-07-30 20:00:00+00:00,2481.5396277813998,2397.6704563205653,24.3,-83.86917146083442,-0.03379723238021267,closed,False
SOL,98.09962868749479,25.329999923706055,23.92,2023-07-28 00:00:00+00:00,2023-08-01 00:00:00+00:00,2484.8635871698352,2346.543125689283,23.92,-138.32046148055224,-0.05566521325144209,closed,False
ETH,1.2808722865913513,1869.3299560546875,1827.44,2023-08-02 00:00:00+00:00,2023-08-02 16:00:00+00:00,2394.372935205478,2340.7171763573883,1827.44,-53.65575884808959,-0.02240910681004044,closed,False
SOL,97.6550524986142,24.3700008392334,24.04,2023-08-10 00:00:00+00:00,2023-08-15 20:00:00+00:00,2379.8537113466095,2347.627551472556,24.04,-32.22615987405334,-0.013541235631587867,closed,False
SOL,96.37865034247882,24.75,23.87,2023-08-11 00:00:00+00:00,2023-08-16 00:00:00+00:00,2385.371595976351,2300.5584645591516,23.87,-84.8131314171992,-0.03555552164713546,closed,False
SOL,96.02412784676372,24.8700008392334,24.04,2023-08-13 00:00:00+00:00,2023-08-15 20:00:00+00:00,2388.120140135669,2308.4201213489146,24.04,-79.7000187867543,-0.033373538226693464,closed,False
SOL,95.4356827484289,25.209999084472656,23.49,2023-08-15 00:00:00+00:00,2023-08-16 04:00:00+00:00,2405.9334747139155,2241.784165917101,23.49,-164.1493087968147,-0.06822686933034727,closed,False
BTC,0.08784142154644328,26100.099609375,26028.2,2023-08-19 00:00:00+00:00,2023-08-23 00:00:00+00:00,2292.669852191269,2286.3540196690246,26028.2,-6.315832522244364,-0.002754793724969982,closed,False
ETH,1.3731886533870445,1668.260009765625,1653.95,2023-08-19 00:00:00+00:00,2023-08-28 12:00:00+00:00,2290.8357163095166,2271.185306219275,1653.95,-19.65041009024162,-0.008577834696020008,closed,False
BTC,0.08755793163254942,26175.400390625,26028.2,2023-08-20 00:00:00+00:00,2023-08-23 00:00:00+00:00,2291.863917856951,2278.975287713689,26028.2,-12.888630143262162,-0.005623645471635991,closed,False
ETH,1.3681134902341834,1673.8599853515625,1650.13,2023-08-20 00:00:00+00:00,2023-08-31 16:00:00+00:00,2290.030426722665,2257.5651203203747,1650.13,-32.46530640229048,-0.014176801331304844,closed,False
BTC,0.08613138536419315,26507.30078125,25965.6,2023-08-24 00:00:00+00:00,2023-08-28 08:00:00+00:00,2283.110538554422,2236.453066167421,25965.6,-46.65747238700078,-0.020435923534627677,closed,False
ETH,1.3573738910481374,1680.6600341796875,1653.95,2023-08-24 00:00:00+00:00,2023-08-28 12:00:00+00:00,2281.2840501235783,2245.028480821045,1653.95,-36.25556930253333,-0.01589261508253185,closed,False
BTC,0.08181665648114013,27641.599609375,26006.5,2023-08-30 00:00:00+00:00,2023-08-31 20:00:00+00:00,2261.5432598294515,2127.764876776771,26006.5,-133.7783830526805,-0.0591535812862448,closed,False
ETH,1.3120139287630863,1722.3399658203125,1650.13,2023-08-30 00:00:00+00:00,2023-08-31 16:00:00+00:00,2259.734025221588,2164.9935506761494,1650.13,-94.7404745454387,-0.04192549808429269,closed,False
BTC,0.08228491071066867,27212.80078125,26052.1,2023-08-31 00:00:00+00:00,2023-09-01 00:00:00+00:00,2239.2028824723707,2143.694690182868,26052.1,-95.50819228950286,-0.04265276408721367,closed,False
ETH,1.3242238061971405,1634.6300048828125,1628.0,2023-09-04 00:00:00+00:00,2023-09-06 20:00:00+00:00,2164.6159667899683,2155.8363564889446,1628.0,-8.779610301023695,-0.004055966709902578,closed,False
SOL,109.73538175962857,19.709999084472656,19.36,2023-09-04 00:00:00+00:00,2023-09-06 16:00:00+00:00,2162.8842740165364,2124.477057843571,19.36,-38.40721617296549,-0.017757406919253343,closed,False
ETH,1.3234458744989541,1624.8900146484375,1625.38,2023-09-05 00:00:00+00:00,2023-09-10 04:00:00+00:00,2150.45398640102,2151.102461955248,1625.38,0.6484755542282983,0.0003015528620138397,closed,False
ETH,1.3294456196850224,1633.050048828125,1628.0,2023-09-06 00:00:00+00:00,2023-09-06 20:00:00+00:00,2171.0512341409626,2164.3374688472163,1628.0,-6.713765293746292,-0.0030924029742682613,closed,False
ETH,1.2988371982407814,1655.1500244140625,1612.86,2023-09-08 00:00:00+00:00,2023-09-10 16:00:00+00:00,2149.770420378122,2094.842544528691,1612.86,-54.92787584943062,-0.025550577554122916,closed,False
SOL,117.38202094511149,18.110000610351562,19.57,2023-09-13 00:00:00+00:00,2023-09-21 16:00:00+00:00,2125.788470960269,2297.166114073682,19.57,171.3776431134129,0.08061838957852545,closed,False
SOL,111.64091408175385,19.270000457763672,19.37,2023-09-14 00:00:00+00:00,2023-09-22 16:00:00+00:00,2151.3204654605515,2162.4845994563557,19.37,11.16413399580415,0.005189433269029098,closed,False
BTC,0.08032094696607235,26500.30078125,26773.5,2023-09-15 00:00:00+00:00,2023-09-18 20:00:00+00:00,2128.529253635747,2150.472873596138,26773.5,21.94361996039106,0.010309287468287832,closed,False
SOL,113.06892560436786,18.809999465942383,19.57,2023-09-15 00:00:00+00:00,2023-09-21 16:00:00+00:00,2126.8264302328384,2212.7588395715816,19.57,85.93240933874313,0.04040405371929458,closed,False
BTC,0.0819442490137533,26701.099609375,26639.0,2023-09-19 00:00:00+00:00,2023-09-21 12:00:00+00:00,2188.001555331656,2182.912849477374,26639.0,-5.088705854282125,-0.0023257322838195066,closed,False
ETH,1.3583788549961615,1594.1600341796875,1594.33,2023-09-27 00:00:00+00:00,2023-09-27 20:00:00+00:00,2165.4732819096457,2165.704100191647,1594.33,0.23081828200110976,0.00010659022391518966,closed,False
BTC,0.08181202385498926,26427.099609375,27425.3,2023-09-28 00:00:00+00:00,2023-10-03 00:00:00+00:00,2162.054503660365,2243.7193617458806,27425.3,81.66485808551579,0.03777187760403678,closed,False
ETH,1.348180745845524,1602.4000244140625,1686.72,2023-09-28 00:00:00+00:00,2023-10-02 16:00:00+00:00,2160.3248600574366,2274.003388135079,1686.72,113.67852807764257,0.05262103407661577,closed,False
BTC,0.08064184806927087,27070.30078125,27628.9,2023-09-29 00:00:00+00:00,2023-10-03 04:00:00+00:00,2182.999082791027,2228.0455876217998,27628.9,45.04650483077285,0.02063514601810075,closed,False
ETH,1.3188779589475759,1653.8699951171875,1686.72,2023-09-29 00:00:00+00:00,2023-10-02 16:00:00+00:00,2181.2526835247936,2224.5777922770526,1686.72,43.325108752258984,0.019862489604940133,closed,False
ETH,1.340030594252503,1645.239990234375,1587.1,2023-10-07 00:00:00+00:00,2023-10-09 12:00:00+00:00,2204.671921801752,2126.762523422557,1587.1,-77.90939837919495,-0.03533831841770093,closed,False
SOL,93.42273924477946,23.579999923706055,22.03,2023-10-07 00:00:00+00:00,2023-10-09 16:00:00+00:00,2202.9081842643104,2058.103009710796,22.03,-144.80517455351446,-0.0657336404612224,closed,False
BTC,0.07843981734740763,27995.0,27437.2,2023-10-08 00:00:00+00:00,2023-10-09 12:00:00+00:00,2195.9226866406766,2152.168895243185,27437.2,-43.75379139749157,-0.019925014511520046,closed,False
ETH,1.339294319169953,1638.300048828125,1577.02,2023-10-08 00:00:00+00:00,2023-10-09 20:00:00+00:00,2194.1659484913644,2112.0939533754913,1577.02,-82.07199511587305,-0.03740464351490963,closed,False
BTC,0.07888485356310594,26889.400390625,27834.5,2023-10-14 00:00:00+00:00,2023-10-16 08:00:00+00:00,2121.166412214177,2195.7204565022726,27834.5,74.55404428809561,0.03514766397336665,closed,False
ETH,1.3646175747780032,1553.1600341796875,1577.87,2023-10-14 00:00:00+00:00,2023-10-16 16:00:00+00:00,2119.4694790844055,2153.189126051796,1577.87,33.71964696739042,0.01590947513052042,closed,False
SOL,96.65786938612315,21.90999984741211,42.19,2023-10-14 00:00:00+00:00,2023-11-01 20:00:00+00:00,2117.7739035011377,4077.995376661152,42.19,1960.2214731600143,0.9256046974227724,closed,False
ETH,1.3619317960820052,1552.6099853515625,1577.87,2023-10-15 00:00:00+00:00,2023-10-16 16:00:00+00:00,2114.5489059647093,2148.951316433856,1577.87,34.402410469146616,0.016269385102470064,closed,False
BTC,0.07685600369169619,28295.099609375,34513.2,2023-10-17 00:00:00+00:00,2023-11-03 00:00:00+00:00,2174.6482800350364,2652.546566568496,34513.2,477.89828653345967,0.2197588874122486,closed,False
ETH,1.3643609700197958,1592.6199951171875,1550.74,2023-10-17 00:00:00+00:00,2023-10-19 04:00:00+00:00,2172.9085614110086,2115.769117324661,1550.74,-57.139444086347794,-0.026296294791734585,closed,False
SOL,91.14904543989759,23.81999969482422,42.19,2023-10-17 00:00:00+00:00,2023-11-01 20:00:00+00:00,2171.1702345618796,3845.5781019351143,42.19,1674.4078673732347,0.7712006367437666,closed,False
SOL,88.63974775415474,24.809999465942383,38.4,2023-10-20 00:00:00+00:00,2023-11-03 04:00:00+00:00,2199.1520944418467,3403.7664490130633,38.4,1204.6143545712166,0.5477630936103819,closed,False
SOL,77.47830885963666,41.97999954223633,39.14,2023-11-02 00:00:00+00:00,2023-11-03 00:00:00+00:00,3252.539370460792,3032.500961477172,39.14,-220.03840898361977,-0.06765126687842264,closed,False
SOL,74.44749710923712,41.91999816894531,53.47,2023-11-05 00:00:00+00:00,2023-11-13 20:00:00+00:00,3120.8389425017813,3980.707761309201,53.47,859.8688188074198,0.2755248939947272,closed,False
SOL,74.93221554791086,41.540000915527344,52.88,2023-11-06 00:00:00+00:00,2023-11-14 00:00:00+00:00,3112.684302462709,3962.415638209767,52.88,849.731335747058,0.2729898869200334,closed,False
SOL,73.86623203664661,42.4900016784668,53.47,2023-11-08 00:00:00+00:00,2023-11-13 20:00:00+00:00,3138.576323219132,3949.6275171682346,53.47,811.0511939491025,0.2584137234289828,closed,False
SOL,73.56892154374745,42.84000015258789,54.28,2023-11-09 00:00:00+00:00,2023-11-14 04:00:00+00:00,3151.6926101598674,3993.3209715887992,54.28,841.6283614289318,0.26704011638566516,closed,False
SOL,66.19675305196498,56.959999084472656,55.15,2023-11-15 00:00:00+00:00,2023-11-17 16:00:00+00:00,3770.5669932349874,3650.7510318240975,55.15,-119.81596141088994,-0.03177664304224254,closed,False
SOL,59.35868501332305,65.33999633789062,58.0,2023-11-16 00:00:00+00:00,2023-11-17 20:00:00+00:00,3878.496261392531,3442.803730772737,58.0,-435.69253061979407,-0.11233542622092499,closed,False
BTC,0.094181091534635,38730.3984375,41590.4,2023-12-02 00:00:00+00:00,2023-12-04 16:00:00+00:00,3647.671200415072,3917.029122204128,41590.4,269.35792178905604,0.07384380526358997,closed,False
BTC,0.0926033715135282,39519.19921875,42152.1,2023-12-03 00:00:00+00:00,2023-12-11 04:00:00+00:00,3659.6110871710393,3903.42672106816,42152.1,243.81563389712073,0.06662337283648237,closed,False
ETH,1.6871600551193182,2167.360107421875,2224.26,2023-12-03 00:00:00+00:00,2023-12-04 16:00:00+00:00,3656.683398301302,3752.6826406758673,2224.26,95.99924237456526,0.026253091098660968,closed,False
SOL,55.97055943483606,65.27999877929688,61.86,2023-12-03 00:00:00+00:00,2023-12-04 12:00:00+00:00,3653.758051582661,3462.338840800677,61.86,-191.41921078198402,-0.052389678812768924,closed,False
BTC,0.08848179499861343,41879.5,42210.9,2023-12-05 00:00:00+00:00,2023-12-11 08:00:00+00:00,3705.5733336444314,3734.896062254167,42210.9,29.322728609735805,0.007913142169796678,closed,False
BTC,0.08573827241316288,44139.80078125,42152.1,2023-12-06 00:00:00+00:00,2023-12-11 04:00:00+00:00,3784.470263645552,3614.0483665529337,42152.1,-170.42189709261856,-0.04503190280809669,closed,False
ETH,1.6368110323275125,2310.25,2242.78,2023-12-06 00:00:00+00:00,2023-12-11 12:00:00+00:00,3781.4426874346354,3671.007095036947,2242.78,-110.43559239768865,-0.029204618852126288,closed,False
ETH,1.6522640528236399,2202.64990234375,2191.75,2023-12-13 00:00:00+00:00,2023-12-18 00:00:00+00:00,3639.359254598079,3621.349737776213,2191.75,-18.009516821866328,-0.004948540542985018,closed,False
BTC,0.08539862399672564,42796.80078125,41170.3,2023-12-14 00:00:00+00:00,2023-12-18 04:00:00+00:00,3654.787898180743,3515.8870362500684,41170.3,-138.90086193067464,-0.038005177263451,closed,False
ETH,1.6171929348321394,2258.14990234375,2191.75,2023-12-14 00:00:00+00:00,2023-12-18 00:00:00+00:00,3651.864067862198,3544.482614918342,2191.75,-107.3814529438564,-0.029404559137032042,closed,False
SOL,52.09054129393565,70.05000305175781,69.63,2023-12-14 00:00:00+00:00,2023-12-18 08:00:00+00:00,3648.942576607909,3627.0642472257946,69.63,-21.878329382114316,-0.00599579985784611,closed,False
BTC,0.08337223025073806,42688.1015625,42938.1,2023-12-19 00:00:00+00:00,2023-12-25 00:00:00+00:00,3559.002232435641,3579.845289998326,42938.1,20.843057562684862,0.005856432843095098,closed,False
ETH,1.607621373946967,2212.06005859375,2236.31,2023-12-19 00:00:00+00:00,2023-12-26 08:00:00+00:00,3556.1550306496924,3595.1398489679063,2236.31,38.98481831821391,0.010962631826287835,closed,False
